b2,1584681217258,-0.031815918351560425,0.017421207073588765,152
b2,1584681217867,-0.03251578914118347,0.01672557680008281,152
b2,1584681218467,-0.032349138304297746,0.01680846052463258,152
b2,1584681219058,-0.031367800165119385,0.01504338980722836,152
b2,1584681219655,-0.031379124570117385,0.015023436574097375,152
b2,1584681220251,-0.031495994125826314,0.016725597880940902,152
b2,1584681220851,-0.030692862946032382,0.017102541952019785,152
b2,1584681221446,-0.03018087094084372,0.017898502807620124,152
b2,1584681222054,-0.030000656336340976,0.016793693094429806,152
b2,1584681222656,-0.0315187577485207,0.015313448196241312,152
b2,1584681223255,-0.03186636909601839,0.01498466197592452,152
b2,1584681223859,-0.03206081043616004,0.014995830028246119,152
b2,1584681224462,-0.03111269075648331,0.01581116866258312,152
b2,1584681225063,-0.031256192312967175,0.015468172061335068,152
b2,1584681225658,-0.029925041712119772,0.016662714606338117,152
b2,1584681226252,-0.02986499942676164,0.015788024149084322,152
b2,1584681226851,-0.03008199982600444,0.015877513690627953,152
b2,1584681227453,-0.03003385031171809,0.015979125148288306,152
b2,1584681228051,-0.030055067999853073,0.015341070154390521,152
b2,1584681228640,-0.029764329893478048,0.015888008925397955,152
b2,1584681229251,-0.0296448020979451,0.015618667944431902,152
b2,1584681229848,-0.02987983819297143,0.015217821287544096,152
b2,1584681230450,-0.02967981600738235,0.01595770941825137,152
b2,1584681231051,-0.029791314276596086,0.015212914552141745,152
b2,1584681231651,-0.029376982881909465,0.01566632199520282,152
b2,1584681232251,-0.029506848719215193,0.015064852164241692,152
b2,1584681232855,-0.029439195819468744,0.015072438270611369,152
b2,1584681233456,-0.029095608133363374,0.015251027170512738,152
b2,1584681234057,-0.02912590461171337,0.015204310971890081,152
b2,1584681234650,-0.02893789131250766,0.014933095045400366,152
b2,1584681235242,-0.029014477802969656,0.01482048562628034,152
b2,1584681235832,-0.028994776548394045,0.014360298588992128,152
b2,1584681236440,-0.02879417940961597,0.014652777678020958,152
b2,1584681237041,-0.029046101839731813,0.014472969862874083,152
b2,1584681237636,-0.028864650020775515,0.015196854779273737,152
b2,1584681238236,-0.0287432073434286,0.0153913516849318,152
b2,1584681238840,-0.029144601977467204,0.015234331786933553,152
b2,1584681239434,-0.02907295185803509,0.015339374972079472,152
b2,1584681240028,-0.02884035806458092,0.016130711744307927,152
b2,1584681240618,-0.02863376649299688,0.014866226209631518,152
b2,1584681241214,-0.028631636250355072,0.014866813782587395,152
b2,1584681241814,-0.028439464209911287,0.01397715604833088,152
b2,1584681242409,-0.028391249837981948,0.014038708579455935,152
b2,1584681243010,-0.028446863754642563,0.014683869636482801,152
b2,1584681243618,-0.02898261942255236,0.013623051165699812,152
b2,1584681244216,-0.02898454270046813,0.013622480327090252,152
b2,1584681244808,-0.029375759116620638,0.013013141105456556,152
b2,1584681245406,-0.029248624756742624,0.013146963866236214,152
b2,1584681246089,-0.0289091552338697,0.014171363629200111,152
