b1,E11,1554279158019,-72
b1,E14,1554279158030,-75
b1,E6,1554279158032,-73
b1,103,1554279158035,-81
b1,E10,1554279158038,-70
b1,E13,1554279158041,-73
b1,100,1554279158041,-87
b1,E15,1554279158051,-68
b1,E11,1554279158125,-71
b1,E6,1554279158137,-74
b1,103,1554279158141,-73
b1,E10,1554279158142,-55
b1,100,1554279158147,-90
b1,E8,1554279158153,-52
b1,E15,1554279158157,-55
b1,E11,1554279158225,-73
b1,E14,1554279158237,-75
b1,E6,1554279158239,-71
b1,103,1554279158242,-76
b1,E10,1554279158245,-69
b1,100,1554279158248,-86
b1,E13,1554279158248,-76
b1,E15,1554279158258,-57
b1,E11,1554279158329,-70
b1,E14,1554279158340,-81
b1,E6,1554279158342,-65
b1,103,1554279158344,-73
b1,E10,1554279158347,-65
b1,E13,1554279158350,-75
b1,100,1554279158351,-86
b1,E15,1554279158361,-69
b1,E8,1554279158381,-67
b1,E8,1554279158403,-54
b1,E11,1554279158436,-75
b1,E14,1554279158448,-72
b1,E6,1554279158449,-71
b1,103,1554279158453,-78
b1,E10,1554279158455,-64
b1,E13,1554279158458,-76
b1,100,1554279158458,-85
b1,E8,1554279158466,-54
b1,E15,1554279158468,-62
b1,E11,1554279158537,-85
b1,E14,1554279158550,-92
b1,E6,1554279158551,-71
b1,E10,1554279158557,-64
b1,E13,1554279158560,-70
b1,100,1554279158560,-88
b1,E8,1554279158566,-63
b1,E15,1554279158570,-62
b1,E11,1554279158643,-68
b1,E14,1554279158653,-74
b1,103,1554279158658,-73
b1,E6,1554279158658,-70
b1,E13,1554279158663,-66
b1,100,1554279158665,-80
b1,E8,1554279158671,-53
b1,E15,1554279158674,-56
b1,E11,1554279158749,-76
b1,E14,1554279158761,-76
b1,E6,1554279158762,-70
b1,103,1554279158764,-87
b1,E10,1554279158768,-65
b1,E13,1554279158771,-73
b1,100,1554279158771,-87
b1,E8,1554279158777,-55
b1,E15,1554279158781,-68
b1,E11,1554279158851,-67
b1,E14,1554279158862,-75
b1,103,1554279158867,-74
b1,E10,1554279158869,-65
b1,E13,1554279158872,-66
b1,100,1554279158874,-87
b1,E8,1554279158880,-62
b1,100,1554279158980,-92
b1,E6,1554279159075,-69
b1,E15,1554279159094,-57
b1,E11,1554279159165,-84
b1,E14,1554279159177,-82
b1,E6,1554279159178,-71
b1,103,1554279159180,-76
b1,E10,1554279159184,-54
b1,E13,1554279159187,-73
b1,100,1554279159187,-87
b1,E8,1554279159193,-61
b1,E15,1554279159197,-62
b1,E14,1554279159286,-76
b1,E6,1554279159287,-69
b1,103,1554279159291,-74
b1,E10,1554279159292,-70
b1,E8,1554279159304,-60
b1,E15,1554279159306,-57
b1,E11,1554279159377,-73
b1,E14,1554279159390,-76
b1,E6,1554279159391,-75
b1,E10,1554279159397,-55
b1,100,1554279159400,-80
b1,E13,1554279159400,-77
b1,E8,1554279159406,-53
b1,E15,1554279159411,-66
b1,E14,1554279159499,-73
b1,E6,1554279159500,-69
b1,E10,1554279159506,-68
b1,E13,1554279159509,-72
b1,100,1554279159509,-94
b1,E8,1554279159516,-51
b1,E15,1554279159520,-56
b1,E11,1554279159589,-75
b1,E14,1554279159600,-81
b1,E6,1554279159602,-73
b1,103,1554279159604,-83
b1,E10,1554279159607,-63
b1,E13,1554279159611,-71
b1,100,1554279159611,-86
b1,E8,1554279159617,-64
b1,E15,1554279159621,-66
b1,E14,1554279159705,-73
b1,E6,1554279159707,-69
b1,103,1554279159710,-75
b1,E10,1554279159712,-57
b1,E8,1554279159723,-51
b1,E15,1554279159726,-57
b1,E11,1554279159796,-76
b1,E14,1554279159807,-84
b1,E10,1554279159815,-63
