imu1,E14,1581924480692,-90
imu1,E15,1581924480694,-91
imu1,Bed4,1581924480698,-85
imu1,Bed10,1581924480700,-96
imu1,Bed4,1581924480701,-85
imu1,E8,1581924480703,-96
imu1,A2,1581924480703,-71
imu1,E10,1581924480705,-97
imu1,Bed10,1581924480705,-95
imu1,Bed2,1581924480713,-70
imu1,E15,1581924480801,-76
imu1,Bed4,1581924480805,-89
imu1,E15,1581924480808,-77
imu1,Bed10,1581924480809,-96
imu1,Bed4,1581924480810,-88
imu1,E10,1581924480813,-94
imu1,Bed2,1581924480819,-70
imu1,E10,1581924480819,-92
imu1,E14,1581924480903,-90
imu1,E15,1581924480905,-83
imu1,Bed4,1581924480908,-77
imu1,E15,1581924480911,-82
imu1,Bed10,1581924480911,-92
imu1,Bed4,1581924480912,-81
imu1,Bed10,1581924480913,-91
imu1,A2,1581924480913,-68
imu1,E8,1581924480914,-94
imu1,E10,1581924480915,-95
imu1,Bed2,1581924480923,-68
imu1,Bed2,1581924480929,-68
imu1,E14,1581924481001,-95
imu1,E15,1581924481006,-79
imu1,Bed4,1581924481009,-92
imu1,E8,1581924481013,-99
imu1,A2,1581924481013,-70
imu1,Bed4,1581924481013,-92
imu1,E10,1581924481017,-88
imu1,E10,1581924481022,-87
imu1,Bed2,1581924481024,-67
imu1,E14,1581924481110,-90
imu1,Bed4,1581924481116,-82
imu1,A2,1581924481119,-67
imu1,Bed10,1581924481119,-92
imu1,Bed2,1581924481131,-68
imu1,E14,1581924481215,-91
imu1,E14,1581924481218,-95
imu1,Bed4,1581924481224,-86
imu1,A2,1581924481225,-69
imu1,A2,1581924481227,-69
imu1,E8,1581924481227,-97
imu1,Bed4,1581924481228,-85
imu1,E10,1581924481232,-89
imu1,E10,1581924481238,-88
imu1,E15,1581924481242,-74
imu1,E15,1581924481250,-78
imu1,E14,1581924481318,-91
imu1,E15,1581924481320,-75
imu1,Bed4,1581924481324,-86
imu1,E15,1581924481328,-74
