b2,Bed4,1584681217209,-68
b2,Bed10,1584681217219,-76
b2,A2,1584681217222,-71
b2,Bed2,1584681217230,-68
b2,E14,1584681217238,-74
b2,C4,1584681217242,-76
b2,Bed4,1584681217716,-68
b2,Bed10,1584681217725,-81
b2,A2,1584681217728,-80
b2,E15,1584681217736,-69
b2,Bed2,1584681217738,-81
b2,E14,1584681217744,-70
b2,C4,1584681217748,-66
b2,Bed10,1584681218232,-78
b2,E15,1584681218243,-68
b2,Bed2,1584681218244,-71
b2,C4,1584681218255,-65
b2,Bed4,1584681218728,-70
b2,Bed2,1584681218751,-67
b2,E14,1584681218757,-75
b2,C4,1584681218761,-64
b2,Bed4,1584681219233,-73
b2,Bed10,1584681219242,-79
b2,E15,1584681219252,-63
b2,Bed2,1584681219256,-69
b2,E14,1584681219261,-75
b2,C4,1584681219267,-87
b2,Bed4,1584681219739,-75
b2,Bed10,1584681219749,-81
b2,A2,1584681219754,-68
b2,E14,1584681219768,-71
b2,C4,1584681219773,-81
b2,Bed10,1584681220255,-85
b2,A2,1584681220260,-71
b2,E15,1584681220266,-65
b2,Bed2,1584681220269,-80
b2,E14,1584681220275,-86
b2,Bed4,1584681220748,-74
b2,Bed10,1584681220757,-75
b2,A2,1584681220761,-75
b2,E15,1584681220768,-62
b2,Bed2,1584681220769,-76
b2,E14,1584681220777,-66
b2,Bed4,1584681221251,-83
b2,Bed10,1584681221261,-80
b2,A2,1584681221264,-70
b2,E15,1584681221271,-85
b2,E14,1584681221280,-87
b2,C4,1584681221285,-66
b2,Bed4,1584681221757,-71
b2,Bed10,1584681221766,-70
b2,A2,1584681221770,-68
b2,E15,1584681221777,-68
b2,Bed2,1584681221780,-68
b2,E14,1584681221786,-82
b2,C4,1584681221791,-72
b2,Bed4,1584681222258,-68
b2,Bed10,1584681222267,-74
b2,A2,1584681222272,-72
b2,E15,1584681222278,-76
b2,Bed2,1584681222281,-70
b2,E14,1584681222287,-71
b2,C4,1584681222292,-69
b2,Bed4,1584681222766,-73
b2,Bed10,1584681222775,-72
b2,A2,1584681222780,-73
b2,E15,1584681222785,-67
b2,Bed2,1584681222789,-69
b2,Bed4,1584681223270,-67
b2,Bed10,1584681223281,-74
b2,A2,1584681223282,-68
b2,Bed2,1584681223291,-71
b2,E14,1584681223299,-70
b2,C4,1584681223303,-75
b2,Bed4,1584681223777,-68
b2,Bed10,1584681223787,-73
b2,A2,1584681223790,-69
b2,E15,1584681223797,-59
b2,Bed2,1584681223799,-71
b2,E14,1584681223806,-80
b2,Bed4,1584681224287,-71
b2,Bed10,1584681224296,-72
b2,A2,1584681224300,-69
b2,E15,1584681224307,-60
b2,Bed2,1584681224309,-71
b2,E14,1584681224316,-72
b2,Bed4,1584681224795,-71
b2,Bed10,1584681224805,-71
b2,E15,1584681224814,-60
b2,Bed2,1584681224817,-70
b2,C4,1584681224828,-70
b2,Bed4,1584681225297,-69
b2,Bed10,1584681225307,-74
b2,A2,1584681225310,-68
b2,E15,1584681225317,-64
b2,Bed2,1584681225320,-76
b2,C4,1584681225331,-69
b2,Bed4,1584681225798,-73
b2,A2,1584681225813,-75
b2,E15,1584681225818,-68
b2,Bed2,1584681225822,-69
b2,E14,1584681225827,-87
b2,C4,1584681225832,-67
b2,Bed10,1584681226312,-73
b2,A2,1584681226317,-66
b2,E15,1584681226323,-70
b2,Bed2,1584681226325,-70
b2,E14,1584681226333,-69
b2,C4,1584681226336,-72
b2,Bed4,1584681226805,-67
b2,Bed10,1584681226814,-85
b2,E15,1584681226825,-58
b2,Bed2,1584681226826,-72
b2,C4,1584681226838,-66
b2,Bed4,1584681227310,-69
b2,E15,1584681227330,-59
b2,C4,1584681227344,-68
b2,Bed4,1584681227810,-77
b2,A2,1584681227824,-75
b2,E15,1584681227830,-64
b2,Bed2,1584681227834,-73
b2,E14,1584681227839,-91
b2,C4,1584681227844,-64
b2,Bed4,1584681228822,-69
b2,A2,1584681228835,-69
b2,E15,1584681228840,-69
b2,Bed2,1584681228844,-71
b2,E14,1584681228851,-82
b2,C4,1584681228854,-73
b2,Bed4,1584681229332,-69
b2,A2,1584681229345,-69
b2,E15,1584681229351,-68
b2,Bed2,1584681229353,-71
b2,E14,1584681229361,-72
b2,C4,1584681229364,-74
b2,Bed4,1584681229836,-68
b2,Bed10,1584681229845,-75
b2,A2,1584681229848,-68
