ecg0,A2,1585551887070,-67
ecg0,A2,1585551887266,-73
ecg0,A2,1585551887468,-84
ecg0,A2,1585551887668,-71
ecg0,A2,1585551887873,-74
ecg0,A2,1585551888071,-79
ecg0,A2,1585551888278,-73
ecg0,A2,1585551888474,-82
ecg0,A2,1585551888676,-78
ecg0,A2,1585551888877,-71
ecg0,A2,1585551889078,-68
ecg0,A2,1585551889280,-70
ecg0,A2,1585551889481,-80
ecg0,A2,1585551889682,-73
ecg0,A2,1585551889882,-72
ecg0,A2,1585551890091,-72
ecg0,A2,1585551890289,-74
ecg0,A2,1585551890489,-77
ecg0,A2,1585551890692,-85
ecg0,A2,1585551890892,-81
ecg0,A2,1585551891092,-88
ecg0,A2,1585551891294,-70
ecg0,A2,1585551891495,-79
ecg0,A2,1585551891755,-80
ecg0,A2,1585551891900,-75
ecg0,A2,1585551892102,-75
ecg0,A2,1585551892303,-74
ecg0,A2,1585551892504,-73
ecg0,A2,1585551892705,-76
ecg0,A2,1585551892906,-77
ecg0,A2,1585551893110,-82
ecg0,A2,1585551893309,-71
ecg0,A2,1585551893513,-81
ecg0,A2,1585551893712,-73
ecg0,A2,1585551893916,-74
ecg0,A2,1585551894116,-68
ecg0,A2,1585551894317,-75
ecg0,A2,1585551894520,-76
ecg0,A2,1585551894718,-77
ecg0,A2,1585551894921,-75
ecg0,A2,1585551895122,-73
ecg0,A2,1585551895322,-76
ecg0,A2,1585551895527,-79
ecg0,A2,1585551895723,-72
ecg0,A2,1585551895927,-76
ecg0,A2,1585551896126,-80
ecg0,A2,1585551896328,-73
ecg0,A2,1585551896530,-74
ecg0,A2,1585551896732,-73
ecg0,A2,1585551896936,-77
ecg0,A2,1585551897133,-75
ecg0,A2,1585551897338,-74
ecg0,A2,1585551897535,-70
ecg0,A2,1585551897737,-72
ecg0,A2,1585551897939,-76
ecg0,A2,1585551898139,-77
ecg0,A2,1585551898341,-76
ecg0,A2,1585551898542,-73
ecg0,A2,1585551898748,-74
ecg0,A2,1585551898945,-75
ecg0,A2,1585551899147,-76
ecg0,A2,1585551899350,-73
ecg0,A2,1585551899550,-79
ecg0,A2,1585551899757,-73
ecg0,A2,1585551899954,-74
ecg0,A2,1585551900158,-73
ecg0,A2,1585551900357,-74
ecg0,A2,1585551900558,-75
ecg0,A2,1585551900760,-72
ecg0,A2,1585551900961,-73
ecg0,A2,1585551901167,-73
ecg0,A2,1585551901364,-75
ecg0,A2,1585551901569,-74
ecg0,A2,1585551901766,-76
ecg0,A2,1585551901967,-73
ecg0,A2,1585551902170,-71
ecg0,A2,1585551902370,-74
ecg0,A2,1585551902574,-74
ecg0,A2,1585551902774,-73
ecg0,A2,1585551902976,-71
ecg0,A2,1585551903175,-74
ecg0,A2,1585551903377,-76
ecg0,A2,1585551903579,-73
ecg0,A2,1585551903781,-71
ecg0,A2,1585551903984,-77
ecg0,A2,1585551904183,-73
ecg0,A2,1585551904387,-71
ecg0,A2,1585551904588,-73
ecg0,A2,1585551904786,-68
ecg0,A2,1585551904990,-74
ecg0,A2,1585551905188,-75
ecg0,A2,1585551905392,-72
ecg0,A2,1585551905591,-73
ecg0,A2,1585551905792,-74
ecg0,A2,1585551905994,-75
ecg0,A2,1585551906195,-75
ecg0,A2,1585551906396,-73
ecg0,A2,1585551906596,-74
ecg0,A2,1585551906797,-73
ecg0,A2,1585551907002,-73
ecg0,A2,1585551907201,-72
ecg0,A2,1585551907404,-76
ecg0,A2,1585551907603,-74
ecg0,A2,1585551907809,-74
ecg0,A2,1585551908006,-72
ecg0,A2,1585551908207,-73
ecg0,A2,1585551908413,-75
ecg0,A2,1585551908612,-81
ecg0,A2,1585551908811,-81
ecg0,A2,1585551909014,-77
ecg0,A2,1585551909216,-67
ecg0,A2,1585551909417,-65
ecg0,A2,1585551909618,-71
ecg0,A2,1585551909820,-85
ecg0,A2,1585551910021,-81
ecg0,A2,1585551910226,-73
ecg0,A2,1585551910426,-72
ecg0,A2,1585551910637,-68
ecg0,A2,1585551910839,-69
ecg0,A2,1585551911037,-75
ecg0,A2,1585551911237,-76
ecg0,A2,1585551911440,-71
ecg0,A2,1585551911641,-70
ecg0,A2,1585551911844,-72
ecg0,A2,1585551912044,-73
ecg0,A2,1585551912246,-70
ecg0,A2,1585551912448,-70
ecg0,A2,1585551912647,-71
ecg0,A2,1585551912851,-75
ecg0,A2,1585551913048,-72
ecg0,A2,1585551913251,-72
ecg0,A2,1585551913452,-72
ecg0,A2,1585551913656,-70
ecg0,A2,1585551913855,-71
ecg0,A2,1585551914055,-75
ecg0,A2,1585551914259,-75
ecg0,A2,1585551914459,-73
ecg0,A2,1585551914662,-69
ecg0,A2,1585551914861,-75
ecg0,A2,1585551915063,-80
ecg0,A2,1585551915264,-72
ecg0,A2,1585551915465,-69
ecg0,A2,1585551915669,-68
ecg0,A2,1585551915867,-74
ecg0,A2,1585551916067,-77
ecg0,A2,1585551916269,-77
ecg0,A2,1585551916471,-69
ecg0,A2,1585551916673,-70
ecg0,A2,1585551916873,-76
ecg0,A2,1585551917073,-76
ecg0,A2,1585551917274,-67
ecg0,A2,1585551917476,-70
ecg0,A2,1585551917679,-76
ecg0,A2,1585551917879,-74
ecg0,A2,1585551918084,-75
ecg0,A2,1585551918282,-82
ecg0,A2,1585551918484,-74
ecg0,A2,1585551918684,-68
ecg0,A2,1585551918884,-78
ecg0,A2,1585551919091,-76
ecg0,A2,1585551919289,-80
ecg0,A2,1585551919493,-78
ecg0,A2,1585551919692,-73
ecg0,A2,1585551919892,-69
ecg0,A2,1585551920094,-74
ecg0,A2,1585551920293,-68
ecg0,A2,1585551920498,-71
ecg0,A2,1585551920696,-71
ecg0,A2,1585551920897,-71
ecg0,A2,1585551921099,-66
ecg0,A2,1585551921299,-67
ecg0,A2,1585551921503,-69
ecg0,A2,1585551921703,-69
ecg0,A2,1585551921903,-67
ecg0,A2,1585551922106,-70
ecg0,A2,1585551922307,-68
ecg0,A2,1585551922508,-75
ecg0,A2,1585551922708,-70
ecg0,A2,1585551922912,-67
ecg0,A2,1585551923112,-71
ecg0,A2,1585551923312,-74
ecg0,A2,1585551923515,-68
ecg0,A2,1585551923714,-68
ecg0,A2,1585551923919,-71
ecg0,A2,1585551924120,-71
ecg0,A2,1585551924323,-73
ecg0,A2,1585551924522,-66
ecg0,A2,1585551924723,-67
ecg0,A2,1585551924924,-70
ecg0,A2,1585551925125,-73
ecg0,A2,1585551925331,-68
ecg0,A2,1585551925528,-69
ecg0,A2,1585551925734,-67
ecg0,A2,1585551925931,-71
ecg0,A2,1585551926133,-70
ecg0,A2,1585551926334,-67
ecg0,A2,1585551926535,-70
ecg0,A2,1585551926739,-67
ecg0,A2,1585551926937,-68
ecg0,A2,1585551927138,-69
ecg0,A2,1585551927340,-72
ecg0,A2,1585551927540,-70
ecg0,A2,1585551927743,-74
ecg0,A2,1585551927941,-67
ecg0,A2,1585551928144,-67
ecg0,A2,1585551928344,-69
ecg0,A2,1585551928545,-70
ecg0,A2,1585551928750,-69
ecg0,A2,1585551928947,-69
ecg0,A2,1585551929151,-68
ecg0,A2,1585551929351,-69
ecg0,A2,1585551929551,-69
ecg0,A2,1585551929753,-68
ecg0,A2,1585551929953,-68
ecg0,A2,1585551930157,-67
ecg0,A2,1585551930357,-69
ecg0,A2,1585551930557,-73
ecg0,A2,1585551930760,-70
ecg0,A2,1585551930961,-68
ecg0,A2,1585551931164,-73
ecg0,A2,1585551931363,-69
ecg0,A2,1585551931567,-68
ecg0,A2,1585551931767,-69
ecg0,A2,1585551931968,-69
ecg0,A2,1585551932171,-69
ecg0,A2,1585551932370,-68
ecg0,A2,1585551932574,-69
ecg0,A2,1585551932774,-75
ecg0,A2,1585551932978,-70
ecg0,A2,1585551933175,-68
ecg0,A2,1585551933377,-68
ecg0,A2,1585551933579,-69
ecg0,A2,1585551933781,-68
ecg0,A2,1585551933984,-68
ecg0,A2,1585551934182,-68
ecg0,A2,1585551934387,-69
ecg0,A2,1585551934585,-72
ecg0,A2,1585551934787,-71
ecg0,A2,1585551934989,-74
ecg0,A2,1585551935188,-79
ecg0,A2,1585551935390,-69
ecg0,A2,1585551935590,-70
ecg0,A2,1585551935791,-69
ecg0,A2,1585551935992,-68
ecg0,A2,1585551936193,-67
ecg0,A2,1585551936395,-69
ecg0,A2,1585551936595,-71
ecg0,A2,1585551936796,-67
ecg0,A2,1585551937001,-68
ecg0,A2,1585551937199,-66
ecg0,A2,1585551937404,-64
ecg0,A2,1585551937602,-66
ecg0,A2,1585551937804,-68
ecg0,A2,1585551938005,-68
ecg0,A2,1585551938204,-69
ecg0,A2,1585551938409,-71
ecg0,A2,1585551938608,-74
ecg0,A2,1585551938809,-86
ecg0,A2,1585551939010,-80
ecg0,A2,1585551939212,-76
ecg0,A2,1585551939414,-76
ecg0,A2,1585551939612,-67
ecg0,A2,1585551939816,-74
ecg0,A2,1585551940015,-67
ecg0,A2,1585551940215,-70
ecg0,A2,1585551940419,-75
ecg0,A2,1585551940618,-78
ecg0,A2,1585551940818,-74
ecg0,A2,1585551941019,-69
ecg0,A2,1585551941220,-74
ecg0,A2,1585551941424,-70
ecg0,A2,1585551941622,-67
ecg0,A2,1585551941825,-68
ecg0,A2,1585551942024,-74
ecg0,A2,1585551942225,-76
