beaconid, anchorId, time, rssi
b1,b827eb91fcaa,1649054945290,-67
b1,b827eb0e666f,1649054945348,-71
b1,b827eb92ac17,1649054945369,-77
b1,b827eb91fcaa,1649054945410,-67
b1,b827ebd72677,1649054945418,-94
b1,b827eb2b96bc,1649054945424,-78
b1,b827eb7dd239,1649054945516,-76
b1,b827eb91fcaa,1649054945540,-64
b1,b827eb0e666f,1649054945558,-70
b1,b827eb91fcaa,1649054945618,-66
b1,b827eb0e666f,1649054945633,-65
b1,b827eb549dff,1649054945636,-81
b1,b827eb91fcaa,1649054945655,-63
b1,b827eb91fcaa,1649054945685,-65
b7,b827eb91fcaa,1649054945734,-80
b1,b827eb2b96bc,1649054945778,-78
b1,b827eb91fcaa,1649054945802,-67
b1,b827eb2b96bc,1649054945812,-78
b1,b827eb0e666f,1649054945851,-65
b1,b827eb91fcaa,1649054945900,-63
b1,b827eb7dd239,1649054945951,-70
b1,b827eb549dff,1649054945996,-81
b1,b827eb91fcaa,1649054946042,-67
b1,b827eb91fcaa,1649054946108,-65
b1,b827eb91fcaa,1649054946142,-65
b1,b827eb549dff,1649054946236,-79
b1,b827eb2b96bc,1649054946318,-78
b1,b827eb7dd239,1649054946348,-69
b1,b827eb2b96bc,1649054946348,-79
b1,b827eb0e666f,1649054946357,-67
b1,b827eb91fcaa,1649054946360,-66
b1,b827eb549dff,1649054946360,-79
b1,b827eb91fcaa,1649054946499,-66
b1,b827eb7dd239,1649054946617,-71
b1,b827eb2b96bc,1649054946620,-79
b1,b827eb7dd239,1649054946678,-72
b7,b827eb91fcaa,1649054946738,-77
b1,b827eb91fcaa,1649054946767,-63
b7,b827eb7dd239,1649054946787,-60
b1,b827eb0e666f,1649054946789,-73
b1,b827eb91fcaa,1649054946808,-66
b7,b827eb0e666f,1649054946830,-58
b1,b827eb91fcaa,1649054946874,-66
b1,b827eb91fcaa,1649054946975,-63
b1,b827eb549dff,1649054946996,-85
b1,b827ebd72677,1649054947022,-91
b1,b827eb91fcaa,1649054947041,-63
b1,b827eb91fcaa,1649054947114,-66
b1,b827eb549dff,1649054947137,-83
b1,b827eb0e666f,1649054947166,-66
b1,b827eb91fcaa,1649054947177,-65
b1,b827eb91fcaa,1649054947213,-64
b1,b827eb91fcaa,1649054947252,-64
b1,b827eb91fcaa,1649054947282,-62
b1,b827eb91fcaa,1649054947310,-63
b1,b827eb7dd239,1649054947362,-71
b1,b827eb549dff,1649054947377,-82
b1,b827eb2b96bc,1649054947397,-77
b1,b827eb0e666f,1649054947404,-66
b1,b827eb549dff,1649054947408,-82
b1,b827eb7dd239,1649054947427,-71
b1,b827eb0e666f,1649054947438,-67
b1,b827eb549dff,1649054947441,-82
b1,b827eb0e666f,1649054947469,-67
b1,b827eb7dd239,1649054947485,-71
b1,b827eb2b96bc,1649054947488,-80
b1,b827eb91fcaa,1649054947505,-66
b1,b827eb0e666f,1649054947528,-66
b1,b827eb549dff,1649054947530,-83
b1,b827eb2b96bc,1649054947590,-71
b1,b827eb2b96bc,1649054947622,-71
b1,b827eb91fcaa,1649054947717,-66
b1,b827eb91fcaa,1649054947787,-63
b1,b827eb0e666f,1649054947842,-73
b1,b827eb91fcaa,1649054947895,-65
b1,b827eb0e666f,1649054947951,-67
b1,b827eb91fcaa,1649054947962,-61
b1,b827eb91fcaa,1649054948037,-65
b1,b827eb7dd239,1649054948051,-72
b1,b827eb7dd239,1649054948086,-72
b1,b827eb2b96bc,1649054948090,-80
b1,b827eb549dff,1649054948097,-81
b1,b827eb0e666f,1649054948129,-69
b1,b827eb91fcaa,1649054948147,-61
b7,b827eb91fcaa,1649054948253,-85
b1,b827eb91fcaa,1649054948288,-65
b1,b827eb91fcaa,1649054948356,-61
b1,b827ebd72677,1649054948402,-87
b1,b827eb91fcaa,1649054948416,-63
b1,b827eb2b96bc,1649054948542,-79
b1,b827eb91fcaa,1649054948561,-66
b1,b827eb0e666f,1649054948582,-67
b1,b827eb92ac17,1649054948599,-83
b1,b827eb91fcaa,1649054948677,-66
b1,b827eb91fcaa,1649054948749,-64
b1,b827eb91fcaa,1649054948779,-64
