b2,1580883630307,0.17128580290049827,0.0072157818897510065,52
b2,1580883631033,0.16906819615426194,0.007232829556197235,52
b2,1580883631752,0.17088790626574576,0.007238042954568014,52
b2,1580883632478,0.17123106087887283,0.007225623502964959,52
b2,1580883633193,0.17124712742836334,0.0073175410992945625,52
b2,1580883633908,0.1712479142576101,0.007316681686074953,52
b2,1580883634635,0.17125009661017176,0.00731420827975941,52
b2,1580883635358,0.16635960207569264,0.007635322787736225,52
b2,1580883636078,0.16439852090466447,0.008374358561562956,52
b2,1580883636789,0.16259958523771711,0.008524535043002815,52
b2,1580883637506,0.1588720991281122,0.00821445493587704,52
b2,1580883638217,0.16214164798309993,0.007694621809261724,52
b2,1580883638946,0.1621430790430679,0.007692834304865989,52
b2,1580883639677,0.1574516407388087,0.009063188849698664,52
b2,1580883640403,0.15304690601884963,0.011515614852151843,52
b2,1580883641127,0.15044385322575066,0.012082449422601357,52
b2,1580883641849,0.1504222955579726,0.012111535931863619,52
b2,1580883642558,0.1491313171110456,0.015467026957585521,52
b2,1580883643285,0.1465086416393784,0.017438878353157668,52
b2,1580883644010,0.15010230370582342,0.016580219117869485,52
b2,1580883644737,0.1336523939972526,0.026375243857423753,52
b2,1580883645452,0.1335955699620334,0.02642999000687147,52
b2,1580883646178,0.13453816335284333,0.02629811477246818,52
b2,1580883646903,0.13786489755713954,0.024869915696631037,52
b2,1580883647631,0.13126181783644325,0.0291198964778968,52
b2,1580883648354,0.1387607382446772,0.025153370138277946,52
b2,1580883649065,0.13928338794448392,0.024852249461498548,52
b2,1580883649782,0.14349533545251922,0.02203658694351201,52
b2,1580883650495,0.1531718503144329,0.016792224101071097,52
b2,1580883651230,0.15391912454326703,0.01808066145789849,52
b2,1580883651947,0.1546887373180741,0.01750826801302663,52
b2,1580883652675,0.1552315976233691,0.014369275223372014,52
b2,1580883653384,0.15265119498738003,0.01630292347671972,52
b2,1580883654098,0.15107339984098225,0.016771888658893768,52
b2,1580883654832,0.15690609138930117,0.014600208568358485,52
b2,1580883655554,0.1569312799546544,0.013845963491673408,52
b2,1580883656280,0.1576331967382748,0.01277699707513181,52
b2,1580883656999,0.1567866949795929,0.01268051480528437,52
b2,1580883657723,0.1604965930411052,0.010813190563135908,52
b2,1580883658430,0.15787801180995803,0.012342956777801915,52
b2,1580883659159,0.1571135950670634,0.01267303175178294,52
b2,1580883659888,0.1632278145895472,0.009347573762357606,52
b2,1580883660610,0.1630773518005515,0.0094376934870302,52
b2,1580883661334,0.16140030300020983,0.00971558788087133,52
b2,1580883662050,0.16159805805376587,0.009595659999272692,52
