b1,Z02,1554453022023,-72
b1,100,1554453022025,-86
b1,Z03,1554453022089,-62
b1,Z02,1554453022126,-79
b1,100,1554453022129,-88
b1,Z03,1554453022195,-58
b1,Z02,1554453022233,-71
b1,100,1554453022236,-83
b1,Z04,1554453022242,-55
b1,Z03,1554453022297,-55
b1,Z02,1554453022335,-77
b1,Z04,1554453022346,-64
b1,Z01,1554453022364,-56
b1,Z03,1554453022405,-51
b1,Z02,1554453022444,-71
b1,Z04,1554453022454,-78
b1,Z01,1554453022464,-80
b1,Z03,1554453022507,-43
b1,Z02,1554453022544,-83
b1,100,1554453022547,-70
b1,Z04,1554453022556,-66
b1,Z01,1554453022569,-71
b1,Z03,1554453022610,-64
b1,100,1554453022652,-88
b1,Z01,1554453022677,-80
b1,Z03,1554453022720,-44
b1,Z02,1554453022757,-76
b1,100,1554453022760,-88
b1,Z04,1554453022769,-66
b1,Z01,1554453022781,-59
b1,Z03,1554453022821,-66
b1,Z02,1554453022861,-72
b1,100,1554453022863,-87
b1,Z01,1554453022888,-90
b1,Z03,1554453022931,-64
b1,Z02,1554453022968,-79
b1,100,1554453022971,-88
b1,Z04,1554453022981,-55
b1,Z01,1554453022989,-62
b1,Z03,1554453023030,-50
b1,100,1554453023072,-85
b1,Z01,1554453023094,-84
b1,Z03,1554453023137,-60
b1,Z02,1554453023174,-85
b1,Z04,1554453023186,-69
b1,Z01,1554453023204,-71
b1,Z03,1554453023245,-69
b1,Z02,1554453023285,-71
b1,100,1554453023286,-87
b1,Z04,1554453023294,-68
b1,Z03,1554453023346,-60
b1,100,1554453023385,-72
b1,Z04,1554453023395,-70
b1,Z01,1554453023412,-71
b1,Z02,1554453023493,-71
b1,100,1554453023495,-87
b1,Z04,1554453023503,-66
b1,Z01,1554453023518,-78
b1,Z03,1554453023561,-63
b1,Z02,1554453023598,-79
b1,100,1554453023601,-87
b1,Z04,1554453023611,-70
b1,Z02,1554453023704,-75
b1,100,1554453023706,-88
b1,Z04,1554453023715,-67
b1,Z01,1554453023726,-88
b1,Z03,1554453023769,-62
b1,Z02,1554453023806,-76
b1,100,1554453023809,-90
b1,Z04,1554453023819,-68
b1,Z01,1554453023835,-76
b1,Z02,1554453023916,-73
b1,Z03,1554453023979,-43
b1,Z02,1554453024016,-80
b1,100,1554453024019,-90
b1,Z03,1554453024085,-67
b1,Z02,1554453024124,-71
b1,100,1554453024126,-78
b1,Z04,1554453024134,-57
b1,Z01,1554453024149,-79
b1,100,1554453024232,-80
b1,Z01,1554453024256,-70
b1,Z03,1554453024299,-49
b1,Z02,1554453024337,-71
b1,100,1554453024342,-72
b1,Z04,1554453024348,-56
b1,Z02,1554453024446,-70
b1,100,1554453024449,-86
b1,Z01,1554453024467,-73
b1,Z03,1554453024509,-48
b1,Z02,1554453024548,-72
b1,100,1554453024549,-72
b1,Z04,1554453024559,-55
b1,Z02,1554453024648,-79
b1,Z01,1554453024669,-71
b1,Z03,1554453024710,-64
b1,100,1554453024752,-84
b1,Z03,1554453024816,-60
b1,100,1554453024856,-82
b1,Z04,1554453024866,-54
b1,Z01,1554453024878,-73
b1,Z03,1554453024920,-48
b1,Z02,1554453024958,-73
b1,100,1554453024961,-77
b1,100,1554453025072,-87
b1,Z04,1554453025081,-52
b1,Z01,1554453025094,-71
b1,Z02,1554453025175,-72
b1,Z04,1554453025186,-69
b1,Z01,1554453025199,-76
b1,100,1554453025282,-79
b1,Z04,1554453025292,-56
b1,Z01,1554453025301,-71
b1,Z02,1554453025382,-72
b1,100,1554453025384,-89
b1,Z04,1554453025393,-53
b1,Z03,1554453025450,-71
b1,Z01,1554453025515,-56
b1,Z03,1554453025557,-58
b1,Z02,1554453025596,-76
b1,Z04,1554453025607,-66
