beaconid, anchorId, time, rssi
b2,b827eb527b42,1632827863178,-77
b2,b827ebd2aa10,1632827863178,-73
b2,b827ebfa82f0,1632827863188,-81
b2,b827eb0827cf,1632827863192,-57
b2,b827eb3ab224,1632827863193,-85
b2,b827ebd17612,1632827863194,-83
b2,b827eb5b744d,1632827863642,-72
b2,b827ebed958b,1632827863649,-82
b2,b827ebd2aa10,1632827863682,-82
b2,b827eb640a9c,1632827863683,-74
b2,b827eb3ab224,1632827863698,-80
b2,b827ebd17612,1632827864169,-80
b2,b827eb259b99,1632827864171,-72
b2,b827eb3f8951,1632827864183,-78
b2,b827eb640a9c,1632827864188,-70
b2,b827eb0827cf,1632827864201,-72
b2,b827eb3ab224,1632827864208,-80
b2,b827ebed958b,1632827864661,-73
b2,b827ebc26413,1632827864682,-85
b2,b827ebdef939,1632827864687,-85
b2,b827eb3f8951,1632827864690,-80
b2,b827ebd2aa10,1632827864694,-83
b2,b827eb640a9c,1632827864695,-71
b2,b827eb3ab224,1632827864712,-69
b2,b827eb5b744d,1632827865161,-81
b2,b827ebed958b,1632827865168,-74
b2,b827eb259b99,1632827865179,-74
b2,b827ebdef939,1632827865194,-84
b2,b827eb3f8951,1632827865197,-83
b2,b827eb640a9c,1632827865202,-69
b2,b827eb0827cf,1632827865216,-76
b2,b827eb259b99,1632827865684,-74
b2,b827ebd17612,1632827865689,-85
b2,b827ebc26413,1632827865696,-89
b2,b827ebdef939,1632827865700,-85
b2,b827eb3f8951,1632827865703,-81
b2,b827ebd2aa10,1632827865706,-88
b2,b827eb527b42,1632827865708,-82
b2,b827eb0827cf,1632827865722,-77
b2,b827eb5b744d,1632827866170,-72
b2,b827ebed958b,1632827866176,-58
b2,b827eb259b99,1632827866187,-61
b2,b827ebc26413,1632827866198,-84
b2,b827ebdef939,1632827866203,-89
b2,b827eb527b42,1632827866210,-80
b2,b827ebd2aa10,1632827866210,-86
b2,b827eb640a9c,1632827866210,-61
b2,b827ebfa82f0,1632827866219,-83
b2,b827eb0827cf,1632827866223,-57
b2,b827eb3ab224,1632827866226,-66
b2,b827eb5b744d,1632827866681,-58
b2,b827eb259b99,1632827866696,-75
b2,b827ebd17612,1632827866701,-81
b2,b827ebc26413,1632827866708,-83
b2,b827ebdef939,1632827866713,-93
b2,b827eb3f8951,1632827866715,-93
b2,b827ebd2aa10,1632827866719,-87
b2,b827eb527b42,1632827866720,-82
b2,b827ebfa82f0,1632827866729,-83
b2,b827eb0827cf,1632827866733,-71
b2,b827eb5b744d,1632827867186,-73
b2,b827ebed958b,1632827867193,-75
b2,b827ebd17612,1632827867207,-71
b2,b827ebc26413,1632827867214,-75
b2,b827eb527b42,1632827867226,-79
b2,b827ebd2aa10,1632827867226,-85
b2,b827eb640a9c,1632827867227,-69
b2,b827eb3ab224,1632827867241,-79
b2,b827eb5b744d,1632827867696,-72
b2,b827ebed958b,1632827867703,-75
b2,b827ebd17612,1632827867717,-81
b2,b827ebc26413,1632827867724,-86
b2,b827ebdef939,1632827867730,-97
b2,b827ebd2aa10,1632827867736,-72
b2,b827eb640a9c,1632827867737,-54
b2,b827ebfa82f0,1632827867746,-82
b2,b827eb3ab224,1632827867750,-66
b2,b827ebc26413,1632827868228,-69
b2,b827ebfa82f0,1632827868250,-84
b2,b827eb640a9c,1632827869250,-75
b2,b827eb0827cf,1632827869265,-77
b2,b827eb3ab224,1632827869265,-82
b2,b827eb5b744d,1632827869713,-72
b2,b827ebed958b,1632827869718,-57
b2,b827eb259b99,1632827869729,-62
b2,b827ebd17612,1632827869733,-82
b2,b827ebdef939,1632827869746,-85
b2,b827eb3f8951,1632827869747,-93
b2,b827eb640a9c,1632827869752,-77
b2,b827eb527b42,1632827869753,-83
b2,b827ebfa82f0,1632827869762,-83
b2,b827eb0827cf,1632827869766,-71
b2,b827eb3ab224,1632827869767,-78
b2,b827eb5b744d,1632827870216,-73
b2,b827ebed958b,1632827870223,-76
b2,b827ebd17612,1632827870237,-82
b2,b827ebdef939,1632827870250,-91
b2,b827eb3f8951,1632827870251,-88
b2,b827ebd2aa10,1632827870256,-87
b2,b827eb640a9c,1632827870257,-69
b2,b827ebfa82f0,1632827870265,-83
b2,b827eb3f8951,1632827870756,-79
b2,b827eb0827cf,1632827870774,-57
b2,b827eb5b744d,1632827871230,-72
b2,b827ebed958b,1632827871238,-74
b2,b827eb259b99,1632827871249,-66
b2,b827ebd17612,1632827871252,-73
b2,b827ebc26413,1632827871258,-82
b2,b827ebdef939,1632827871264,-84
b2,b827eb3f8951,1632827871265,-79
b2,b827eb527b42,1632827871270,-79
b2,b827ebd2aa10,1632827871270,-84
b2,b827eb640a9c,1632827871272,-70
b2,b827ebfa82f0,1632827871280,-85
b2,b827eb0827cf,1632827871284,-73
b2,b827eb3ab224,1632827871286,-69
b2,b827ebed958b,1632827871740,-75
b2,b827eb259b99,1632827871750,-62
b2,b827ebd2aa10,1632827871772,-85
b2,b827eb640a9c,1632827871774,-54
b2,b827eb0827cf,1632827871787,-78
b2,b827eb5b744d,1632827872239,-75
b2,b827ebed958b,1632827872247,-74
b2,b827eb259b99,1632827872258,-75
b2,b827ebd17612,1632827872262,-85
b2,b827ebdef939,1632827872272,-85
b2,b827eb3f8951,1632827872276,-62
b2,b827eb527b42,1632827872281,-82
b2,b827eb640a9c,1632827872281,-68
b2,b827eb3ab224,1632827872295,-83
b2,b827eb0827cf,1632827872295,-78
b2,b827ebfa82f0,1632827872427,-76
b2,b827eb5b744d,1632827872746,-58
b2,b827ebed958b,1632827872751,-71
b2,b827eb259b99,1632827872763,-62
b2,b827ebd17612,1632827872768,-85
b2,b827eb3f8951,1632827872782,-78
b2,b827eb640a9c,1632827872786,-75
b2,b827eb527b42,1632827872787,-82
b2,b827eb0827cf,1632827872801,-62
b2,b827eb5b744d,1632827873250,-73
b2,b827eb259b99,1632827873266,-75
b2,b827ebd17612,1632827873271,-81
b2,b827ebc26413,1632827873278,-73
b2,b827ebdef939,1632827873283,-78
b2,b827ebd2aa10,1632827873289,-69
b2,b827ebfa82f0,1632827873299,-68
b2,b827eb3ab224,1632827873304,-79
b2,b827eb5b744d,1632827873760,-73
b2,b827ebdef939,1632827873793,-76
b2,b827ebd2aa10,1632827873799,-84
b2,b827eb3ab224,1632827873815,-66
b2,b827eb5b744d,1632827874263,-72
b2,b827ebed958b,1632827874270,-77
b2,b827eb259b99,1632827874281,-82
b2,b827ebc26413,1632827874291,-83
b2,b827ebdef939,1632827874296,-71
b2,b827eb3f8951,1632827874299,-76
b2,b827eb527b42,1632827874303,-79
b2,b827eb640a9c,1632827874304,-55
b2,b827ebfa82f0,1632827874312,-70
b2,b827eb0827cf,1632827874318,-74
b2,b827eb5b744d,1632827874770,-73
b2,b827ebdef939,1632827874803,-72
b2,b827ebd2aa10,1632827874809,-83
b2,b827eb0827cf,1632827874823,-57
b2,b827ebed958b,1632827875282,-74
b2,b827eb259b99,1632827875293,-76
b2,b827ebc26413,1632827875303,-79
b2,b827eb640a9c,1632827875317,-69
b2,b827eb5b744d,1632827875781,-75
b2,b827eb259b99,1632827875799,-76
b2,b827ebd17612,1632827875803,-97
b2,b827ebdef939,1632827875814,-86
b2,b827eb3f8951,1632827875817,-79
b2,b827eb640a9c,1632827875822,-69
b2,b827eb0827cf,1632827875836,-77
b2,b827ebed958b,1632827876297,-73
b2,b827eb259b99,1632827876307,-75
b2,b827ebd17612,1632827876312,-81
b2,b827eb3f8951,1632827876326,-77
b2,b827eb640a9c,1632827876331,-69
b2,b827ebed958b,1632827876799,-57
b2,b827eb259b99,1632827876810,-61
b2,b827ebd17612,1632827876814,-81
b2,b827ebdef939,1632827876826,-86
b2,b827eb527b42,1632827876833,-85
b2,b827eb640a9c,1632827876833,-60
b2,b827ebfa82f0,1632827876842,-84
b2,b827eb0827cf,1632827876847,-70
b2,b827ebed958b,1632827877813,-61
b2,b827ebd17612,1632827877827,-82
b2,b827ebc26413,1632827877834,-68
b2,b827ebdef939,1632827877840,-86
b2,b827ebd2aa10,1632827877845,-72
b2,b827eb640a9c,1632827877847,-71
b2,b827ebfa82f0,1632827877855,-79
b2,b827eb0827cf,1632827877859,-72
b2,b827eb3ab224,1632827877860,-74
b2,b827eb5b744d,1632827878310,-71
b2,b827ebed958b,1632827878317,-75
b2,b827eb259b99,1632827878328,-69
b2,b827ebd17612,1632827878331,-81
b2,b827ebc26413,1632827878338,-81
b2,b827ebdef939,1632827878343,-87
b2,b827eb3f8951,1632827878345,-82
b2,b827ebd2aa10,1632827878349,-84
b2,b827eb527b42,1632827878349,-83
b2,b827eb640a9c,1632827878351,-72
b2,b827ebfa82f0,1632827878359,-81
b2,b827eb0827cf,1632827878364,-73
b2,b827eb3ab224,1632827878366,-80
b2,b827eb5b744d,1632827878820,-72
b2,b827eb259b99,1632827878838,-81
b2,b827ebd17612,1632827878841,-67
b2,b827ebc26413,1632827878847,-79
b2,b827ebdef939,1632827878853,-87
b2,b827eb3f8951,1632827878854,-80
b2,b827eb527b42,1632827878859,-82
b2,b827eb640a9c,1632827878861,-70
b2,b827ebfa82f0,1632827878869,-84
b2,b827eb0827cf,1632827878873,-71
b2,b827eb3ab224,1632827878876,-80
b2,b827ebed958b,1632827879331,-73
b2,b827eb259b99,1632827879341,-75
b2,b827eb527b42,1632827879363,-82
b2,b827eb640a9c,1632827879364,-68
b2,b827ebfa82f0,1632827879372,-85
b2,b827eb0827cf,1632827879378,-78
b2,b827ebed958b,1632827879837,-75
b2,b827eb259b99,1632827879848,-76
b2,b827ebd17612,1632827879853,-86
b2,b827eb3f8951,1632827879866,-77
b2,b827eb640a9c,1632827879871,-55
b2,b827eb0827cf,1632827879885,-63
b2,b827eb3ab224,1632827879886,-83
b2,b827eb5b744d,1632827880334,-71
b2,b827ebed958b,1632827880339,-72
b2,b827eb259b99,1632827880350,-77
b2,b827ebd17612,1632827880355,-81
b2,b827ebdef939,1632827880367,-89
b2,b827eb3f8951,1632827880369,-77
b2,b827eb527b42,1632827880374,-85
b2,b827ebfa82f0,1632827880383,-83
b2,b827eb0827cf,1632827880387,-72
b2,b827eb5b744d,1632827880840,-71
b2,b827eb259b99,1632827880856,-76
b2,b827ebd17612,1632827880861,-82
b2,b827ebc26413,1632827880868,-84
b2,b827ebdef939,1632827880873,-89
b2,b827eb3f8951,1632827880875,-87
b2,b827eb527b42,1632827880880,-80
b2,b827ebd2aa10,1632827880880,-85
b2,b827eb640a9c,1632827880880,-75
b2,b827ebfa82f0,1632827880889,-69
b2,b827eb3ab224,1632827880894,-79
b2,b827eb0827cf,1632827880894,-70
b2,b827eb5b744d,1632827881343,-72
b2,b827ebed958b,1632827881351,-75
b2,b827eb259b99,1632827881361,-66
b2,b827ebd17612,1632827881364,-82
b2,b827ebc26413,1632827881371,-71
b2,b827ebdef939,1632827881376,-72
b2,b827eb3f8951,1632827881378,-88
b2,b827ebd2aa10,1632827881383,-85
b2,b827eb527b42,1632827881383,-80
b2,b827ebfa82f0,1632827881392,-71
b2,b827eb0827cf,1632827881397,-71
b2,b827eb640a9c,1632827881458,-71
b2,b827eb5b744d,1632827881846,-62
b2,b827ebed958b,1632827881858,-69
b2,b827eb259b99,1632827881864,-74
b2,b827ebc26413,1632827881874,-70
b2,b827eb3f8951,1632827881881,-76
b2,b827eb640a9c,1632827881888,-76
b2,b827ebed958b,1632827882359,-74
b2,b827eb259b99,1632827882370,-75
b2,b827ebd17612,1632827882374,-85
b2,b827ebd2aa10,1632827882392,-76
b2,b827eb640a9c,1632827882393,-70
b2,b827ebed958b,1632827883371,-70
b2,b827eb259b99,1632827883381,-78
b2,b827ebd17612,1632827883387,-86
b2,b827eb5b744d,1632827883865,-60
b2,b827ebd17612,1632827883888,-82
b2,b827ebc26413,1632827883894,-83
b2,b827eb527b42,1632827883905,-84
b2,b827eb640a9c,1632827883907,-70
b2,b827ebfa82f0,1632827883915,-84
b2,b827eb0827cf,1632827883919,-71
b2,b827eb3ab224,1632827883920,-79
b2,b827ebed958b,1632827884380,-74
b2,b827eb259b99,1632827884391,-71
b2,b827ebd17612,1632827884394,-82
b2,b827ebc26413,1632827884402,-82
b2,b827eb527b42,1632827884413,-83
b2,b827ebd2aa10,1632827884413,-87
b2,b827eb640a9c,1632827884414,-70
b2,b827ebfa82f0,1632827884422,-68
b2,b827eb0827cf,1632827884428,-57
b2,b827eb5b744d,1632827884880,-59
b2,b827ebed958b,1632827884888,-74
b2,b827eb259b99,1632827884898,-69
b2,b827ebc26413,1632827884909,-78
b2,b827eb640a9c,1632827884922,-70
b2,b827eb3ab224,1632827884937,-81
b2,b827eb5b744d,1632827885387,-77
b2,b827ebed958b,1632827885394,-73
b2,b827ebd17612,1632827885409,-81
b2,b827ebc26413,1632827885416,-79
b2,b827ebdef939,1632827885421,-88
b2,b827eb3f8951,1632827885422,-81
b2,b827eb527b42,1632827885427,-81
b2,b827eb640a9c,1632827885428,-70
b2,b827ebd2aa10,1632827885428,-87
b2,b827ebfa82f0,1632827885437,-83
b2,b827eb0827cf,1632827885441,-57
b2,b827eb3ab224,1632827885444,-80
b2,b827eb5b744d,1632827885890,-79
b2,b827ebd17612,1632827885913,-74
b2,b827ebdef939,1632827885925,-87
b2,b827eb3f8951,1632827885926,-77
b2,b827ebd17612,1632827886420,-86
b2,b827eb3f8951,1632827886433,-77
b2,b827eb527b42,1632827886438,-83
b2,b827eb0827cf,1632827886453,-78
b2,b827eb5b744d,1632827886903,-73
b2,b827ebed958b,1632827886909,-56
b2,b827eb259b99,1632827886920,-76
b2,b827ebd17612,1632827886924,-81
b2,b827ebd2aa10,1632827886942,-95
b2,b827eb640a9c,1632827886943,-76
b2,b827eb3ab224,1632827886958,-81
b2,b827eb0827cf,1632827886958,-56
b2,b827eb259b99,1632827887427,-76
b2,b827ebd17612,1632827887432,-70
b2,b827ebc26413,1632827887438,-68
b2,b827ebfa82f0,1632827887462,-85
b2,b827eb0827cf,1632827887466,-70
b2,b827eb5b744d,1632827887912,-73
b2,b827ebd17612,1632827887933,-82
b2,b827ebdef939,1632827887946,-88
b2,b827eb3f8951,1632827887947,-81
b2,b827eb527b42,1632827887953,-84
b2,b827ebfa82f0,1632827887962,-83
b2,b827eb0827cf,1632827887966,-73
b2,b827eb5b744d,1632827888412,-68
b2,b827ebed958b,1632827888420,-73
b2,b827eb259b99,1632827888431,-76
b2,b827ebc26413,1632827888441,-65
b2,b827ebdef939,1632827888446,-89
b2,b827ebd2aa10,1632827888453,-87
b2,b827eb640a9c,1632827888454,-68
b2,b827ebfa82f0,1632827888462,-87
b2,b827eb0827cf,1632827888468,-79
b2,b827ebed958b,1632827888924,-57
b2,b827eb259b99,1632827888936,-75
b2,b827ebd17612,1632827888940,-86
b2,b827ebdef939,1632827888951,-88
b2,b827ebd2aa10,1632827888957,-91
b2,b827eb640a9c,1632827888958,-74
b2,b827eb527b42,1632827888959,-85
b2,b827ebfa82f0,1632827888967,-77
b2,b827eb0827cf,1632827888973,-72
b2,b827ebed958b,1632827889434,-73
b2,b827eb259b99,1632827889446,-69
b2,b827ebd17612,1632827889450,-86
b2,b827ebc26413,1632827889457,-83
b2,b827eb3f8951,1632827889464,-69
b2,b827eb640a9c,1632827889468,-69
b2,b827eb527b42,1632827889469,-82
b2,b827ebfa82f0,1632827889477,-84
b2,b827eb5b744d,1632827889932,-71
b2,b827eb259b99,1632827889948,-82
b2,b827ebdef939,1632827889965,-91
b2,b827eb640a9c,1632827889972,-55
b2,b827eb0827cf,1632827889986,-69
b2,b827eb5b744d,1632827890436,-70
b2,b827ebed958b,1632827890444,-80
b2,b827ebd17612,1632827890458,-85
b2,b827ebc26413,1632827890464,-86
b2,b827ebdef939,1632827890470,-78
b2,b827eb3f8951,1632827890471,-81
b2,b827ebd2aa10,1632827890476,-80
b2,b827eb527b42,1632827890477,-83
b2,b827eb640a9c,1632827890478,-85
b2,b827ebfa82f0,1632827890486,-89
b2,b827eb0827cf,1632827890491,-57
b2,b827eb5b744d,1632827890936,-72
b2,b827ebed958b,1632827890944,-71
b2,b827eb259b99,1632827890955,-85
b2,b827ebd17612,1632827890958,-88
b2,b827ebc26413,1632827890965,-83
b2,b827eb3f8951,1632827890971,-81
b2,b827ebdef939,1632827890971,-84
b2,b827eb527b42,1632827890977,-71
b2,b827eb640a9c,1632827890979,-66
b2,b827ebfa82f0,1632827890986,-81
b2,b827eb0827cf,1632827890991,-78
b2,b827eb3ab224,1632827890993,-82
b2,b827eb5b744d,1632827891443,-71
b2,b827ebc26413,1632827891472,-87
b2,b827ebdef939,1632827891477,-84
b2,b827eb3f8951,1632827891479,-84
b2,b827eb527b42,1632827891484,-80
b2,b827ebfa82f0,1632827891493,-83
b2,b827eb3ab224,1632827891500,-85
b2,b827eb5b744d,1632827891952,-81
b2,b827ebed958b,1632827891960,-74
b2,b827eb259b99,1632827891971,-76
b2,b827ebc26413,1632827891981,-83
b2,b827ebdef939,1632827891986,-86
b2,b827eb527b42,1632827891993,-74
b2,b827ebd2aa10,1632827891993,-83
b2,b827eb640a9c,1632827891994,-69
b2,b827ebfa82f0,1632827892002,-78
b2,b827eb0827cf,1632827892009,-78
b2,b827eb3ab224,1632827892009,-87
b2,b827eb5b744d,1632827892459,-82
b2,b827ebed958b,1632827892467,-75
b2,b827eb259b99,1632827892478,-72
b2,b827ebc26413,1632827892489,-88
b2,b827ebdef939,1632827892493,-91
b2,b827eb3f8951,1632827892496,-87
b2,b827ebd2aa10,1632827892499,-86
b2,b827eb640a9c,1632827892501,-69
b2,b827eb527b42,1632827892501,-67
b2,b827eb0827cf,1632827892517,-67
b2,b827eb5b744d,1632827893465,-74
b2,b827ebed958b,1632827893472,-57
b2,b827eb259b99,1632827893483,-86
b2,b827ebd17612,1632827893487,-84
b2,b827ebc26413,1632827893493,-80
b2,b827eb3f8951,1632827893500,-83
b2,b827eb527b42,1632827893506,-75
b2,b827eb640a9c,1632827893506,-85
b2,b827ebd2aa10,1632827893511,-90
b2,b827eb0827cf,1632827893519,-81
b2,b827eb3ab224,1632827893520,-74
b2,b827ebed958b,1632827893979,-55
b2,b827eb259b99,1632827893990,-84
b2,b827eb3f8951,1632827894006,-82
b2,b827ebd2aa10,1632827894012,-75
b2,b827eb640a9c,1632827894013,-68
b2,b827eb0827cf,1632827894026,-73
b2,b827eb3ab224,1632827894028,-84
b2,b827ebed958b,1632827894480,-69
b2,b827eb259b99,1632827894491,-81
b2,b827ebd2aa10,1632827894512,-90
b2,b827eb640a9c,1632827894515,-55
b2,b827eb0827cf,1632827894528,-66
b2,b827eb3ab224,1632827894529,-74
b2,b827eb5b744d,1632827894975,-73
b2,b827eb259b99,1632827894992,-81
b2,b827ebd17612,1632827894997,-86
b2,b827eb3f8951,1632827895011,-86
b2,b827eb640a9c,1632827895015,-56
b2,b827eb527b42,1632827895016,-92
b2,b827eb3ab224,1632827895030,-88
b2,b827ebed958b,1632827895176,-58
b2,b827ebc26413,1632827895509,-80
b2,b827eb3f8951,1632827895516,-84
b2,b827eb5b744d,1632827895983,-71
b2,b827ebed958b,1632827895992,-53
b2,b827eb259b99,1632827896001,-86
b2,b827ebc26413,1632827896011,-80
b2,b827ebdef939,1632827896016,-90
b2,b827eb527b42,1632827896023,-56
b2,b827ebd2aa10,1632827896023,-85
b2,b827eb640a9c,1632827896024,-70
b2,b827eb0827cf,1632827896037,-58
b2,b827eb259b99,1632827896508,-86
b2,b827eb3f8951,1632827896525,-78
b2,b827eb640a9c,1632827896532,-72
b2,b827eb0827cf,1632827896545,-76
b2,b827eb3ab224,1632827896546,-82
b2,b827eb5b744d,1632827896992,-77
b2,b827ebed958b,1632827897000,-78
b2,b827eb259b99,1632827897011,-79
b2,b827ebc26413,1632827897021,-72
b2,b827ebdef939,1632827897026,-90
b2,b827ebd2aa10,1632827897033,-85
b2,b827eb640a9c,1632827897034,-69
b2,b827eb527b42,1632827897034,-62
b2,b827ebfa82f0,1632827897041,-68
b2,b827eb0827cf,1632827897049,-85
b2,b827eb5b744d,1632827897495,-71
b2,b827ebed958b,1632827897502,-71
b2,b827eb259b99,1632827897512,-87
b2,b827ebd17612,1632827897517,-87
b2,b827eb3f8951,1632827897531,-81
b2,b827eb640a9c,1632827897536,-80
b2,b827eb527b42,1632827897536,-83
b2,b827eb259b99,1632827898016,-90
b2,b827ebd17612,1632827898021,-91
b2,b827ebc26413,1632827898028,-79
b2,b827ebdef939,1632827898033,-73
b2,b827eb527b42,1632827898039,-69
b2,b827ebd2aa10,1632827898040,-84
b2,b827ebfa82f0,1632827898049,-85
b2,b827eb0827cf,1632827898054,-77
b2,b827eb5b744d,1632827898502,-70
b2,b827ebed958b,1632827898510,-70
b2,b827eb259b99,1632827898521,-70
b2,b827ebd17612,1632827898524,-90
b2,b827eb3f8951,1632827898537,-82
b2,b827ebd2aa10,1632827898543,-85
b2,b827eb640a9c,1632827898544,-74
b2,b827eb0827cf,1632827898557,-74
b2,b827ebed958b,1632827899011,-80
b2,b827eb259b99,1632827899529,-69
b2,b827ebd17612,1632827899533,-88
b2,b827ebdef939,1632827899544,-90
b2,b827eb3f8951,1632827899547,-82
b2,b827eb640a9c,1632827899552,-68
b2,b827ebd2aa10,1632827899553,-86
b2,b827ebfa82f0,1632827899560,-83
b2,b827eb3ab224,1632827899566,-88
b2,b827eb0827cf,1632827899567,-89
b2,b827eb5b744d,1632827900018,-76
b2,b827ebd17612,1632827900041,-88
b2,b827ebdef939,1632827900052,-91
b2,b827eb3f8951,1632827900054,-82
b2,b827ebd2aa10,1632827900058,-70
b2,b827ebfa82f0,1632827900068,-83
b2,b827eb3ab224,1632827900074,-87
b2,b827eb5b744d,1632827900524,-71
b2,b827ebed958b,1632827900529,-71
b2,b827eb259b99,1632827900540,-89
b2,b827ebd17612,1632827900545,-89
b2,b827ebdef939,1632827900557,-87
b2,b827eb640a9c,1632827900563,-82
b2,b827eb527b42,1632827900564,-71
b2,b827ebfa82f0,1632827900573,-85
b2,b827eb0827cf,1632827900578,-77
b2,b827eb5b744d,1632827901031,-70
b2,b827ebdef939,1632827901065,-87
b2,b827ebfa82f0,1632827901081,-86
b2,b827eb5b744d,1632827901535,-72
b2,b827ebed958b,1632827901543,-69
b2,b827eb3f8951,1632827901571,-87
b2,b827eb640a9c,1632827901577,-75
b2,b827eb5b744d,1632827902044,-70
b2,b827ebed958b,1632827902052,-69
b2,b827eb259b99,1632827902062,-85
b2,b827ebd17612,1632827902065,-88
b2,b827ebc26413,1632827902072,-82
b2,b827ebdef939,1632827902077,-81
