beaconid, anchorId, time, rssi
b2,b827eb860cbf,1625737322906,-64
b2,b827eb5b744d,1625737322908,-72
b2,b827ebd17612,1625737322909,-83
b2,b827eb3ab224,1625737322910,-78
b2,b827ebc26413,1625737322914,-73
b2,b827ebfa82f0,1625737322918,-78
b2,b827eb3f8951,1625737322924,-74
b2,b827eb259b99,1625737322927,-72
b2,b827eb527b42,1625737322948,-68
b2,b827eb640a9c,1625737323413,-67
b2,b827eb0827cf,1625737323414,-70
b2,b827ebc26413,1625737323425,-61
b2,b827eb3f8951,1625737323435,-76
b2,b827ebed958b,1625737323905,-67
b2,b827eb640a9c,1625737323918,-54
b2,b827eb0827cf,1625737323919,-56
b2,b827eb5b744d,1625737323922,-71
b2,b827ebd17612,1625737323923,-86
b2,b827eb3ab224,1625737323925,-85
b2,b827ebc26413,1625737323929,-79
b2,b827eb3f8951,1625737323938,-55
b2,b827eb527b42,1625737323961,-61
b2,b827eb259b99,1625737324444,-81
b2,b827ebed958b,1625737324915,-66
b2,b827eb640a9c,1625737324926,-74
b2,b827ebd2aa10,1625737324928,-91
b2,b827ebdef939,1625737324928,-75
b2,b827eb0827cf,1625737324929,-82
b2,b827eb860cbf,1625737324931,-66
b2,b827ebd17612,1625737324934,-90
b2,b827eb3ab224,1625737324935,-76
b2,b827ebc26413,1625737324939,-68
b2,b827ebfa82f0,1625737324943,-83
b2,b827eb527b42,1625737324972,-75
b2,b827ebed958b,1625737325421,-64
b2,b827eb860cbf,1625737325944,-66
b2,b827ebd17612,1625737325947,-69
b2,b827eb3ab224,1625737325948,-76
b2,b827ebc26413,1625737325953,-82
b2,b827ebfa82f0,1625737325956,-82
b2,b827ebed958b,1625737326437,-65
b2,b827eb640a9c,1625737326448,-78
b2,b827ebdef939,1625737326449,-93
b2,b827ebd2aa10,1625737326450,-82
b2,b827eb0827cf,1625737326451,-75
b2,b827eb860cbf,1625737326453,-65
b2,b827eb5b744d,1625737326455,-76
b2,b827ebd17612,1625737326455,-83
b2,b827eb3ab224,1625737326456,-77
b2,b827ebc26413,1625737326461,-63
b2,b827eb3f8951,1625737326470,-86
b2,b827eb259b99,1625737326473,-62
b2,b827eb527b42,1625737326494,-70
