beaconid, anchorId, time, rssi
b2,b827eb3f8951,1633513178496,-77
b2,b827eb640a9c,1633513178957,-74
b2,b827ebdef939,1633513178972,-87
b2,b827ebed958b,1633513178973,-77
b2,b827ebd17612,1633513178994,-82
b2,b827eb3f8951,1633513179006,-79
b2,b827ebdef939,1633513179479,-89
b2,b827ebed958b,1633513179481,-77
b2,b827eb5b744d,1633513179483,-75
b2,b827ebd2aa10,1633513179486,-81
b2,b827eb259b99,1633513179489,-65
b2,b827ebd17612,1633513179502,-82
b2,b827eb0827cf,1633513179948,-77
b2,b827ebed958b,1633513179988,-77
b2,b827ebd2aa10,1633513179993,-81
b2,b827eb259b99,1633513179996,-80
b2,b827ebc26413,1633513180001,-68
b2,b827ebd17612,1633513180009,-94
b2,b827eb3ab224,1633513180036,-82
b2,b827eb0827cf,1633513180457,-75
b2,b827eb640a9c,1633513180482,-60
b2,b827ebdef939,1633513180496,-87
b2,b827ebed958b,1633513180497,-77
b2,b827ebd2aa10,1633513180503,-82
b2,b827eb259b99,1633513180505,-79
b2,b827ebc26413,1633513180510,-68
b2,b827ebd17612,1633513180518,-96
b2,b827eb3f8951,1633513180531,-83
b2,b827eb3ab224,1633513180545,-82
b2,b827eb0827cf,1633513180964,-69
b2,b827eb640a9c,1633513180987,-67
b2,b827ebdef939,1633513181000,-86
b2,b827ebed958b,1633513181004,-73
b2,b827eb5b744d,1633513181006,-61
b2,b827ebd2aa10,1633513181007,-82
b2,b827eb259b99,1633513181010,-82
b2,b827ebfa82f0,1633513181014,-81
b2,b827ebc26413,1633513181016,-68
b2,b827ebd17612,1633513181023,-94
b2,b827eb3f8951,1633513181037,-83
b2,b827eb3ab224,1633513181051,-81
b2,b827eb640a9c,1633513181489,-65
b2,b827ebdef939,1633513181502,-91
b2,b827eb527b42,1633513181502,-66
b2,b827ebed958b,1633513181506,-73
b2,b827eb5b744d,1633513181507,-71
b2,b827ebd2aa10,1633513181510,-83
b2,b827eb259b99,1633513181513,-71
b2,b827ebfa82f0,1633513181516,-81
b2,b827ebc26413,1633513181518,-69
b2,b827eb3ab224,1633513181555,-78
b2,b827ebd17612,1633513181702,-86
b2,b827eb640a9c,1633513181997,-73
b2,b827ebdef939,1633513182010,-88
b2,b827eb527b42,1633513182010,-68
b2,b827ebed958b,1633513182014,-76
b2,b827ebfa82f0,1633513182024,-81
b2,b827ebc26413,1633513182026,-56
b2,b827ebd17612,1633513182035,-86
b2,b827eb3ab224,1633513182062,-79
b2,b827eb0827cf,1633513182481,-73
b2,b827eb640a9c,1633513182504,-73
b2,b827ebed958b,1633513182521,-77
b2,b827eb5b744d,1633513182523,-56
b2,b827eb259b99,1633513182529,-66
b2,b827ebc26413,1633513182533,-58
b2,b827eb3f8951,1633513182555,-91
b2,b827ebdef939,1633513183023,-86
b2,b827eb527b42,1633513183023,-76
b2,b827ebed958b,1633513183025,-63
b2,b827eb5b744d,1633513183026,-62
b2,b827ebd2aa10,1633513183030,-93
b2,b827eb259b99,1633513183033,-69
b2,b827ebfa82f0,1633513183035,-96
b2,b827ebc26413,1633513183036,-73
b2,b827ebd17612,1633513183046,-81
b2,b827eb3f8951,1633513183058,-77
b2,b827eb3ab224,1633513183074,-59
b2,b827eb5b744d,1633513183534,-76
b2,b827eb3f8951,1633513183566,-77
b2,b827eb0827cf,1633513183994,-69
b2,b827eb640a9c,1633513184017,-54
b2,b827ebdef939,1633513184031,-90
b2,b827ebed958b,1633513184034,-58
b2,b827eb5b744d,1633513184036,-60
b2,b827ebd2aa10,1633513184037,-83
b2,b827eb259b99,1633513184041,-83
b2,b827ebfa82f0,1633513184045,-80
b2,b827ebc26413,1633513184046,-68
b2,b827ebd17612,1633513184054,-97
b2,b827eb3f8951,1633513184068,-82
b2,b827eb3ab224,1633513184081,-82
b2,b827ebd17612,1633513184563,-83
b2,b827eb0827cf,1633513185512,-73
b2,b827eb640a9c,1633513185534,-85
b2,b827ebdef939,1633513185548,-87
b2,b827ebed958b,1633513185551,-78
b2,b827eb259b99,1633513185559,-80
b2,b827ebc26413,1633513185562,-73
b2,b827ebd17612,1633513185572,-74
b2,b827eb0827cf,1633513186018,-59
b2,b827eb640a9c,1633513186041,-74
b2,b827ebed958b,1633513186058,-76
b2,b827eb5b744d,1633513186060,-70
b2,b827ebd2aa10,1633513186062,-94
b2,b827eb259b99,1633513186066,-66
b2,b827ebc26413,1633513186069,-72
b2,b827ebd17612,1633513186078,-81
b2,b827eb3f8951,1633513186091,-77
b2,b827eb3ab224,1633513186106,-74
b2,b827eb5b744d,1633513186569,-70
b2,b827eb0827cf,1633513187542,-75
b2,b827eb640a9c,1633513187567,-79
b2,b827eb527b42,1633513187580,-76
