1585552656, -4.80701156274, 0.165039435191
1585552673, -4.5796074414, 0.180694389006
1585552674, -4.40013051877, 0.159897747166
1585552675, -4.22466903897, 0.102676887693
1585552676, -4.15359655903, 0.0616989632002
1585552677, -4.10578440932, 0.000713196495904
1585552678, -3.96830515526, -0.163311005618
1585552679, -3.80954768054, -0.325333821302
1585552681, -3.60738001398, -0.487373834526
1585552682, -3.40459950365, -0.582379771105
1585552683, -3.19510609114, -0.635319777265
1585552684, -2.92864014362, -0.633968520211
1585552686, -2.68035343856, -0.602175377987
1585552687, -2.45788087318, -0.561069800804
1585552687, -2.36786759082, -0.520731432404
1585552688, -2.27766078418, -0.455107673969
1585552689, -2.21049928477, -0.377212966245
1585552689, -2.18013044176, -0.304772750813
1585552690, -2.16282535008, -0.259776505412
1585552691, -2.15835845567, -0.257293381625
1585552691, -2.15084583245, -0.251147281137
1585552691, -2.14584827702, -0.253470846131
1585552691, -2.1638594243, -0.24555223244
1585552692, -2.18061191326, -0.240433988798
1585552692, -2.18525500223, -0.234940820992
1585552693, -2.18228741284, -0.227186607667
1585552693, -2.18438614082, -0.224325516271
1585552710, -1.97627011887, -0.205053054296
1585552711, -1.73578935486, -0.184936663789
1585552712, -1.49856936795, -0.179707043013
1585552713, -1.26656153737, -0.191995192531
1585552715, -0.989542417184, -0.230757393053
1585552716, -0.712911096575, -0.281472172521
1585552717, -0.453015500313, -0.366612937051
1585552719, -0.157934156633, -0.479394300698
1585552721, 0.116864295912, -0.581352794373
1585552721, 0.209736364148, -0.595885701793
1585552738, 0.243940442147, -0.582482871548
1585552739, 0.298432303782, -0.598685586068
1585552740, 0.403058585725, -0.690743435077
1585552741, 0.512199898036, -0.836706797685
1585552742, 0.603184847236, -1.02348148068
1585552743, 0.687299507667, -1.2402192799
1585552744, 0.754096437155, -1.46970766127
1585552745, 0.793829686259, -1.70005024114
1585552747, 0.820403021265, -1.93480176319
1585552748, 0.826882696243, -2.1727718337
1585552749, 0.823523820564, -2.40755742286
1585552750, 0.805606608153, -2.64505799928
1585552751, 0.774965786914, -2.88096488624
1585552753, 0.722669556849, -3.15236139965
1585552754, 0.664148109364, -3.35851790223
1585552755, 0.615324817153, -3.44039630217
1585552756, 0.558339267405, -3.50385097415
1585552756, 0.555734403394, -3.5012705259
1585552757, 0.561966346558, -3.50087565687
1585552757, 0.560165677139, -3.49937515588
1585552757, 0.55844733579, -3.49899606263
1585552757, 0.556316009046, -3.49761754955
1585552757, 0.557456822569, -3.50052005803
1585552758, 0.558954067236, -3.49521193439
1585552774, 0.636254006478, -3.47411935528
1585552775, 0.75780894685, -3.40550853551
1585552775, 0.864194748446, -3.31533166489
1585552776, 0.948907991377, -3.19972340709
1585552777, 1.0071280959, -3.07825258161
1585552778, 1.05556379852, -2.82840968276
1585552780, 1.05982420577, -2.61111431858
1585552781, 1.02053283887, -2.39248178908
1585552782, 0.956092830368, -2.16950045653
1585552783, 0.875676548443, -1.91317842515
1585552785, 0.798967503562, -1.68927354655
1585552786, 0.730776263925, -1.45866254851
1585552787, 0.66976751168, -1.23141456529
1585552788, 0.608159485687, -1.01413802132
1585552789, 0.54294444622, -0.863685136767
1585552790, 0.416870413099, -0.689635575285
1585552792, 0.321399362635, -0.586876257427
1585552792, 0.32384688456, -0.588834659595
1585552793, 0.325117492991, -0.591925027706
1585552793, 0.322500662836, -0.594535072902
1585552793, 0.321445634861, -0.591292005196
1585552793, 0.318340717748, -0.593078173486
1585552793, 0.317110482584, -0.59644421262
1585552810, 0.579561127829, -0.617426254319
1585552812, 0.796088552672, -0.615767286789
1585552813, 1.02777753915, -0.594029548169
1585552814, 1.24494252465, -0.563977379282
1585552815, 1.45861040097, -0.485056591014
1585552816, 1.67324896257, -0.403626930094
1585552818, 1.89210042113, -0.330015946421
1585552819, 2.08283197534, -0.273213271696
1585552820, 2.31471595779, -0.218161040549
1585552821, 2.53031594512, -0.194483533268
1585552822, 2.66993752915, -0.222662649507
1585552823, 2.78842666835, -0.27515759761
1585552823, 2.84006166705, -0.315627764472
1585552825, 2.88289957006, -0.371696243412
1585552825, 2.88188395085, -0.370433275918
1585552825, 2.86805303237, -0.368269116125
1585552841, 2.80539596682, -0.373519250238
1585552841, 2.82752114077, -0.361251050907
1585552842, 2.97440116141, -0.265624521153
1585552843, 3.12244198503, -0.114160962848
1585552844, 3.20745058556, 0.0337124205548
1585552845, 3.2568508293, 0.20079860808
1585552847, 3.279733724, 0.410183177614
1585552847, 3.26643823774, 0.490512989678
1585552848, 3.18652298065, 0.712012330311
1585552850, 3.10557220349, 0.919809413306
1585552850, 3.0388212769, 1.02969617884
1585552852, 2.89108120231, 1.19917921542
1585552853, 2.72421158414, 1.36318158073
1585552854, 2.60222154518, 1.51743402526
1585552855, 2.50064352981, 1.70721225657
1585552856, 2.42057348613, 1.91651767993
1585552857, 2.36708805684, 2.13570409789
1585552859, 2.33818705032, 2.36336366328
1585552860, 2.34092248923, 2.58977565239
1585552861, 2.37530057239, 2.71939426922
1585552862, 2.44174786962, 2.87699114708
1585552863, 2.53905335016, 3.00916311799
1585552863, 2.59997463389, 3.04437102305
1585552864, 2.66090946391, 3.06521735001
1585552864, 2.65949519573, 3.05771190571
1585552865, 2.66995690495, 3.04488013599
1585552865, 2.67182260633, 3.03832058101
1585552881, 2.577371035, 3.038053317
1585552882, 2.61376317586, 3.00991686638
1585552882, 2.66187440569, 2.9628030685
1585552883, 2.73850011314, 2.84946011401
1585552884, 2.828919876, 2.65110863721
1585552885, 2.89715375372, 2.43255500483
1585552886, 2.9563464293, 2.20481628085
1585552888, 2.99322424442, 1.9743287761
1585552889, 3.01555821669, 1.73434710454
1585552890, 3.01834275356, 1.4977192941
1585552891, 3.01110110227, 1.26801509855
1585552892, 2.98691434446, 1.0317084589
1585552894, 2.94173481172, 0.757021161411
1585552895, 2.87996632427, 0.488731361849
1585552897, 2.81121265045, 0.226972613684
1585552898, 2.76030843497, -0.0213031574301
1585552899, 2.76205156744, -0.150565218551
1585552900, 2.79210218414, -0.276264464499
1585552900, 2.83327555768, -0.353966168479
1585552901, 2.85128690974, -0.389845368589
1585552901, 2.85236032126, -0.394024934257
1585552902, 2.85053371575, -0.393543614472
1585552902, 2.84150223998, -0.393803461757
1585552918, 2.97185414258, -0.39884267445
1585552919, 3.10799290781, -0.437201332006
1585552920, 3.30113181846, -0.544762241888
1585552921, 3.43088717629, -0.664351088308
1585552922, 3.56035667653, -0.843248762904
1585552923, 3.66271784002, -1.04539723747
1585552924, 3.70886643831, -1.22417936687
1585552926, 3.72077964431, -1.45163183073
1585552927, 3.68118500809, -1.67119501375
1585552928, 3.57568769303, -1.96238569908
1585552930, 3.44835043494, -2.20418458574
1585552931, 3.33341459504, -2.34781370989
1585552932, 3.16056328541, -2.49680325812
1585552933, 3.0421285948, -2.56802074863
1585552933, 2.96843353944, -2.58448098043
1585552934, 2.90192318318, -2.57933317974
1585552935, 2.89490651228, -2.58402076329
1585552935, 2.89877026605, -2.58200259311
1585552935, 2.90191341274, -2.58050987562
1585552935, 2.89802838886, -2.57745836753
1585552936, 2.89776658757, -2.57141457389
1585552936, 2.90117356121, -2.57092945222
1585552936, 2.90209085142, -2.56628369057
1585552936, 2.90322327677, -2.5713594587
1585552937, 2.89929533894, -2.5664528058
1585552954, 3.14695989353, -2.56674173553
1585552955, 3.35345382655, -2.509729942
1585552956, 3.54021042723, -2.41563026552
1585552957, 3.67568502764, -2.30989260966
1585552958, 3.78237556375, -2.16882253897
1585552959, 3.89978266668, -1.93495561675
1585552960, 3.93933802628, -1.80486419031
1585552961, 3.95049696216, -1.62421266315
1585552962, 3.92393262235, -1.40109615633
1585552964, 3.88333689306, -1.18049284204
1585552965, 3.83070262138, -0.955157732544
1585552966, 3.76451595238, -0.738602787586
1585552967, 3.68764820677, -0.539526699013
1585552969, 3.62781533865, -0.33986584742
1585552970, 3.56005051255, -0.135019905362
1585552971, 3.45941166394, 0.0382861810045
1585552972, 3.32255524461, 0.211407965154
1585552973, 3.18644549878, 0.327126180576
1585552975, 2.97051412739, 0.448509683626
1585552976, 2.7644514718, 0.507870209994
1585552977, 2.51423251381, 0.523823554106
1585552978, 2.29301734423, 0.49860456635
1585552980, 2.06632406122, 0.453301308449
1585552981, 1.84091710834, 0.398123277456
1585552982, 1.61145178985, 0.34370205339
1585552983, 1.39386444255, 0.278788406518
1585552984, 1.19092240407, 0.190705133448
1585552986, 1.00476601377, 0.0644168366392
1585552987, 0.816635040788, -0.0806091849003
1585552988, 0.623086707654, -0.22045733476
1585552989, 0.427529011065, -0.340276239123
1585552990, 0.318943517139, -0.420904665307
1585552990, 0.284136970111, -0.464571884798
1585552991, 0.266280978278, -0.512773745837
1585552991, 0.260455388515, -0.561627494688
1585552992, 0.259939643623, -0.564364632429
1585552992, 0.255320637149, -0.556905270781
