anchorID, TransmitterID, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, Avg, Distance
rpi18, rpi17, -66, -67, -69, -69, -65, -67, -65, -65, -66, -57, -66, -66, -66, -57, -67, -66, -66, -66, -68, -70, -59, -66, -57, -57, -71, -69, -58, -58, -70, -77, -71, -66, -66, -57, -57, -57, -65, -65, -65, -57, -56, -57, -57, -65, -57, -57, -66, -66, -66, -58, -58, -58, -58, -58, -58, -58, -58, -64, -64, -66, -65, -65, -65, -65, -68, -66, -66, -66, -64, -64, -64, -64, -64, -58, -62, -62, -62, -64, -64, -64, -64, -64, -61, -61, -60, -57, -64, -59, -61, -61, -61, -61, -61, -65, -62, -62, -59, -56, -56, -62, -62, -65, -65, -62, -62, -65, -65, -57, -57, -62, -62, -62, -63, -62, -63, -57, -64, -61, -61, -62.714285714285715, 2.203
rpi18, rpi19, -60, -60, -61, -61, -61, -59, -60, -59, -59, -59, -60, -70, -61, -72, -60, -60, -70, -61, -72, -72, -72, -59, -61, -60, -60, -60, -60, -61, -60, -71, -60, -60, -60, -59, -61, -61, -61, -61, -60, -71, -71, -71, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -59, -72, -72, -72, -60, -60, -60, -71, -71, -71, -71, -60, -60, -60, -60, -60, -60, -59, -70, -59, -61, -60, -60, -60, -59, -59, -60, -60, -60, -59, -61, -62, -61, -61, -61, -59, -61, -61, -70, -59, -59, -60, -60, -60, -70, -70, -59, -59, -60, -60, -72, -60, -71, -58, -70, -58, -60, -60, -60, -70, -60, -60, -70, -62.26890756302521, 2.22
rpi19, rpi18, -62, -62, -59, -72, -72, -72, -72, -58, -58, -58, -58, -58, -58, -60, -60, -60, -60, -60, -60, -60, -70, -70, -70, -60, -60, -60, -59, -59, -71, -60, -59, -59, -58, -58, -58, -58, -58, -58, -71, -62, -58, -58, -58, -58, -58, -58, -61, -61, -61, -61, -71, -71, -70, -60, -60, -58, -58, -71, -72, -72, -61, -71, -71, -58, -58, -58, -60, -60, -62, -70, -71, -71, -60, -60, -62, -62, -62, -60, -60, -62, -59, -59, -59, -70, -58, -63, -68, -68, -68, -68, -68, -68, -69, -71, -71, -69, -62, -62, -62, -62, -62, -62, -62, -58, -70, -70, -71, -71, -71, -71, -62, -62, -63, -63, -63, -63, -58, -61, -61, -63.18487394957983, 2.22
rpi19, rpi17, -76, -78, -82, -82, -54, -57, -57, -79, -56, -54, -54, -54, -57, -59, -54, -54, -54, -54, -54, -57, -54, -57, -57, -54, -54, -54, -54, -54, -54, -54, -54, -54, -80, -81, -54, -57, -57, -54, -54, -77, -77, -54, -57, -76, -76, -57, -54, -54, -54, -54, -54, -57, -80, -54, -54, -81, -54, -54, -57, -80, -80, -57, -54, -78, -78, -54, -54, -57, -56, -57, -54, -57, -78, -78, -78, -78, -54, -79, -57, -54, -54, -54, -57, -79, -78, -78, -54, -54, -54, -57, -53, -57, -54, -54, -54, -57, -57, -57, -57, -57, -57, -57, -53, -54, -54, -54, -76, -76, -76, -76, -54, -54, -57, -76, -54, -54, -76, -79, -54, -61.26890756302521, 3.342
rpi21, rpi16, -71, -65, -69, -71, -71, -71, -71, -71, -71, -64, -66, -66, -70, -68, -71, -69, -69, -69, -70, -72, -75, -71, -66, -66, -66, -73, -73, -73, -73, -73, -73, -73, -73, -65, -65, -65, -68, -73, -77, -68, -73, -73, -73, -73, -73, -73, -73, -72, -72, -72, -72, -72, -68, -68, -69, -68, -68, -68, -68, -70, -70, -68, -68, -68, -68, -68, -68, -68, -68, -68, -68, -68, -68, -71, -71, -71, -71, -69, -69, -69, -69, -66, -66, -74, -72, -72, -71, -68, -75, -75, -72, -72, -72, -67, -68, -70, -70, -70, -70, -70, -72, -72, -72, -69, -71, -71, -69, -72, -72, -69, -69, -67, -68, -68, -70, -71, -75, -75, -75, -70.12605042016807, 3.608
rpi21, rpi17, -55, -55, -55, -55, -54, -54, -54, -54, -55, -55, -57, -54, -54, -54, -55, -55, -54, -54, -54, -56, -56, -54, -55, -56, -56, -54, -54, -55, -55, -55, -54, -54, -54, -53, -53, -56, -55, -55, -55, -54, -54, -54, -54, -55, -54, -55, -54, -55, -54, -55, -54, -55, -55, -54, -54, -55, -57, -57, -57, -54, -54, -56, -56, -55, -54, -55, -54, -54, -55, -55, -55, -55, -54, -54, -55, -55, -55, -55, -54, -54, -54, -54, -55, -54, -55, -54, -55, -55, -55, -55, -54, -54, -54, -54, -54, -54, -54, -54, -54, -54, -54, -54, -54, -55, -54, -54, -55, -55, -55, -55, -55, -55, -54, -54, -55, -55, -55, -55, -55, -54.621848739495796, 3.981
rpi15, rpi24, -60, -64, -63, -63, -60, -64, -64, -61, -69, -64, -64, -61, -69, -60, -60, -61, -70, -70, -63, -63, -71, -71, -61, -61, -61, -70, -64, -71, -71, -65, -64, -63, -63, -64, -61, -64, -64, -64, -64, -63, -63, -67, -63, -63, -64, -70, -69, -69, -64, -64, -63, -64, -64, -61, -69, -64, -65, -62, -62, -64, -70, -60, -60, -60, -63, -63, -63, -70, -64, -61, -61, -61, -65, -65, -60, -63, -63, -63, -70, -61, -60, -60, -60, -60, -60, -60, -69, -64, -63, -63, -61, -70, -64, -60, -64, -64, -64, -63, -70, -61, -64, -70, -69, -69, -61, -63, -62, -69, -62, -69, -64, -61, -61, -60, -60, -60, -72, -64, -62, -63.99159663865546, 2.99
rpi15, rpi10, -57, -57, -57, -59, -59, -59, -59, -60, -60, -62, -61, -61, -61, -59, -58, -60, -60, -60, -60, -61, -61, -61, -61, -61, -58, -62, -61, -61, -61, -61, -61, -61, -61, -62, -61, -61, -61, -61, -61, -61, -58, -61, -58, -58, -58, -58, -58, -61, -61, -61, -60, -60, -60, -64, -61, -57, -62, -56, -56, -60, -60, -60, -58, -57, -61, -61, -61, -61, -61, -56, -56, -56, -56, -56, -56, -56, -56, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -61, -57, -58, -58, -56, -57, -60, -61, -61, -61, -73, -73, -60, -61, -70, -61, -55, -55, -55, -69, -57, -61, -61, -61, -61, -61, -61, -60.04201680672269, 3.607
rpi13, rpi16, -46, -56, -46, -46, -46, -46, -46, -51, -51, -51, -51, -51, -55, -55, -50, -50, -50, -46, -46, -56, -56, -46, -46, -62, -46, -46, -48, -48, -64, -64, -64, -64, -48, -49, -53, -53, -55, -55, -55, -55, -48, -48, -48, -62, -46, -46, -46, -46, -46, -59, -54, -54, -54, -54, -46, -46, -55, -58, -55, -55, -55, -62, -62, -62, -47, -66, -66, -59, -59, -59, -52, -48, -58, -58, -49, -49, -49, -49, -49, -49, -59, -59, -59, -59, -49, -49, -49, -49, -48, -56, -56, -56, -58, -58, -58, -53, -53, -56, -53, -53, -53, -53, -46, -46, -47, -47, -47, -47, -52, -52, -52, -52, -59, -63, -49, -49, -49, -53, -49, -52.60504201680672, 2.081
rpi13, rpi21, -54, -54, -55, -54, -54, -55, -55, -54, -55, -56, -55, -55, -54, -56, -57, -54, -54, -54, -54, -55, -55, -55, -57, -55, -54, -55, -56, -55, -54, -55, -55, -55, -56, -56, -56, -53, -53, -54, -59, -56, -56, -56, -54, -55, -54, -54, -54, -54, -55, -54, -54, -54, -55, -55, -55, -54, -54, -56, -56, -54, -55, -55, -56, -55, -55, -55, -55, -53, -56, -56, -55, -54, -54, -56, -55, -55, -55, -55, -55, -54, -56, -54, -54, -55, -54, -54, -55, -58, -54, -54, -54, -54, -56, -54, -54, -54, -54, -54, -55, -57, -53, -56, -54, -54, -55, -55, -54, -55, -55, -57, -57, -54, -54, -54, -55, -57, -54, -54, -55, -54.84033613445378, 2.542
rpi10, rpi4, -75, -70, -65, -64, -83, -83, -64, -65, -65, -65, -76, -68, -75, -75, -77, -77, -67, -66, -62, -62, -68, -70, -63, -63, -76, -77, -77, -76, -67, -67, -76, -68, -70, -79, -68, -63, -63, -73, -75, -75, -65, -76, -76, -65, -65, -60, -66, -73, -66, -73, -74, -63, -78, -78, -77, -66, -77, -61, -74, -73, -73, -61, -61, -60, -74, -79, -79, -79, -79, -80, -80, -73, -63, -74, -74, -74, -62, -80, -62, -76, -61, -62, -82, -75, -62, -65, -65, -65, -65, -65, -61, -61, -62, -75, -64, -71, -71, -70, -70, -65, -72, -63, -63, -67, -73, -72, -78, -72, -73, -63, -65, -66, -72, -62, -72, -63, -74, -65, -71, -69.83193277310924, 3.65
rpi10, rpi12, -55, -55, -54, -55, -55, -55, -57, -57, -57, -57, -57, -56, -56, -56, -53, -53, -55, -55, -56, -56, -57, -56, -56, -55, -55, -55, -55, -55, -56, -55, -55, -56, -54, -55, -55, -55, -55, -54, -54, -54, -57, -55, -55, -56, -56, -55, -55, -55, -55, -55, -55, -56, -56, -56, -55, -56, -56, -59, -59, -57, -57, -57, -55, -55, -55, -55, -55, -56, -56, -56, -56, -55, -55, -55, -54, -56, -54, -54, -54, -56, -56, -54, -56, -56, -55, -56, -62, -54, -54, -55, -55, -57, -55, -56, -55, -53, -57, -57, -55, -56, -54, -54, -55, -58, -58, -58, -58, -58, -58, -55, -53, -56, -57, -55, -54, -58, -58, -57, -56, -55.63865546218487, 3.73
rpi24, rpi15, -73, -73, -73, -69, -61, -70, -70, -70, -70, -70, -70, -70, -61, -71, -71, -61, -61, -61, -71, -65, -63, -63, -70, -70, -70, -63, -71, -71, -63, -71, -71, -63, -61, -64, -64, -61, -61, -70, -70, -70, -70, -61, -73, -73, -72, -62, -71, -69, -61, -61, -70, -63, -61, -64, -71, -65, -65, -63, -61, -72, -63, -63, -61, -75, -63, -60, -63, -61, -61, -71, -72, -61, -61, -70, -61, -61, -71, -71, -73, -72, -72, -72, -72, -71, -71, -61, -71, -71, -68, -61, -61, -61, -70, -70, -61, -61, -61, -60, -61, -61, -62, -62, -61, -61, -71, -71, -64, -64, -65, -60, -71, -60, -71, -64, -64, -71, -72, -72, -61, -66.36134453781513, 2.99
rpi24, rpi13, -59, -57, -59, -57, -56, -60, -56, -59, -56, -59, -57, -59, -60, -56, -61, -58, -60, -57, -56, -60, -60, -59, -60, -58, -59, -56, -57, -59, -56, -61, -59, -58, -58, -58, -56, -61, -57, -61, -58, -59, -59, -60, -61, -61, -60, -61, -60, -58, -59, -58, -58, -60, -58, -59, -59, -58, -59, -58, -59, -60, -60, -58, -58, -59, -58, -60, -58, -58, -57, -59, -61, -59, -59, -58, -58, -58, -59, -61, -57, -59, -59, -59, -59, -57, -57, -58, -58, -59, -59, -59, -59, -58, -59, -58, -57, -59, -60, -60, -58, -60, -59, -59, -57, -57, -58, -58, -58, -59, -60, -57, -61, -61, -61, -61, -59, -58, -58, -58, -61, -58.680672268907564, 5.091
rpi4, rpi8, -77, -59, -66, -66, -66, -66, -66, -65, -65, -65, -64, -64, -64, -72, -72, -64, -74, -66, -64, -62, -73, -73, -61, -68, -68, -73, -72, -59, -59, -71, -68, -68, -71, -71, -72, -71, -68, -77, -77, -77, -71, -67, -71, -71, -77, -77, -70, -73, -74, -71, -71, -61, -60, -70, -72, -59, -70, -70, -72, -73, -73, -60, -60, -64, -68, -65, -66, -72, -72, -72, -71, -71, -71, -71, -71, -71, -72, -72, -73, -73, -72, -72, -72, -72, -59, -59, -72, -66, -71, -71, -71, -71, -71, -59, -72, -71, -71, -70, -71, -66, -66, -67, -67, -75, -74, -73, -71, -71, -71, -60, -72, -68, -72, -72, -72, -64, -64, -67, -67, -68.94117647058823, 3.424
rpi4, rpi10, -72, -62, -62, -62, -74, -63, -65, -80, -64, -61, -63, -72, -63, -68, -68, -63, -77, -77, -75, -65, -61, -64, -68, -68, -62, -77, -77, -61, -79, -63, -78, -62, -80, -69, -86, -85, -71, -71, -62, -61, -61, -61, -68, -75, -74, -72, -73, -74, -72, -64, -63, -62, -62, -61, -61, -67, -69, -66, -74, -66, -73, -60, -72, -68, -71, -64, -64, -63, -70, -66, -66, -75, -61, -67, -62, -73, -62, -61, -69, -63, -69, -69, -69, -63, -69, -62, -73, -73, -64, -63, -75, -70, -64, -64, -62, -63, -73, -73, -70, -70, -66, -66, -67, -63, -64, -63, -73, -68, -64, -69, -67, -72, -63, -63, -78, -64, -73, -73, -73, -67.92436974789916, 3.65
