rpi8, rpi9, -54, -55, -57, -54, -55, -56, -56, -56, -55, -62, -56, -55, -62, -64, -63, -62, -55, -56, -56, -57, -56, -56, -55, -63, -56, -55, -64, -55, -63, -56, -56, -56, -54, -63, -57, -56, -56, -54, -55, -56, -63, -63, -55, -54, -55, -55, -54, -55, -56, -63, -56, -64, -61, -57, -55, -56, -63, -56, -58, -55, -56, -56, -65, -54, -55, -54, -54, -56, -65, -56, -55, -64, -54, -55, -54, -64, -54, -55, -56, -55, -55, -55, -57, -56, -55, -56, -55, -63, -55, -63, -64, -55, -63, -56, -55, -54, -56, -63, -55, -63, -63, -56, -56, -55, -56, -56, -55, -55, -55, -63, -63, -55, -64, -55, -55, -56, -55, -57, -63, -57.36134453781513, 2.254
rpi8, rpi4, -66, -66, -63, -64, -74, -74, -68, -66, -66, -68, -75, -74, -63, -63, -63, -64, -63, -75, -75, -64, -73, -74, -63, -74, -66, -66, -64, -66, -67, -74, -74, -74, -74, -64, -66, -64, -74, -73, -63, -64, -73, -74, -64, -67, -76, -75, -75, -67, -68, -68, -75, -66, -64, -76, -64, -75, -66, -66, -64, -76, -75, -68, -68, -75, -76, -65, -62, -75, -67, -63, -63, -68, -63, -63, -63, -77, -74, -63, -67, -66, -67, -63, -64, -73, -64, -72, -67, -63, -61, -79, -63, -77, -68, -68, -63, -63, -64, -67, -65, -65, -75, -68, -64, -67, -74, -64, -64, -67, -67, -63, -74, -63, -65, -65, -64, -64, -64, -68, -68, -68.02521008403362, 3.43
rpi8, rpi12, -51, -52, -52, -52, -52, -52, -52, -52, -52, -55, -51, -55, -55, -52, -52, -54, -56, -52, -52, -55, -51, -51, -57, -51, -56, -54, -52, -55, -57, -55, -57, -52, -54, -55, -51, -55, -51, -58, -52, -51, -56, -52, -53, -57, -52, -58, -54, -54, -54, -52, -51, -55, -55, -51, -51, -52, -56, -55, -55, -55, -55, -55, -52, -52, -51, -57, -51, -51, -55, -52, -52, -51, -52, -56, -56, -58, -52, -57, -51, -54, -51, -50, -55, -52, -52, -55, -52, -55, -56, -51, -52, -51, -56, -52, -55, -58, -51, -55, -51, -57, -52, -55, -57, -53, -51, -51, -51, -52, -54, -54, -55, -51, -52, -51, -55, -51, -55, -55, -55, -53.411764705882355, 3.45
rpi8, rpi10, -70, -64, -69, -65, -70, -69, -64, -71, -69, -69, -69, -69, -64, -69, -65, -64, -66, -71, -69, -65, -65, -69, -65, -70, -65, -65, -69, -70, -69, -69, -70, -64, -65, -69, -69, -65, -69, -71, -65, -70, -70, -70, -64, -65, -70, -69, -71, -73, -64, -69, -70, -70, -63, -70, -70, -70, -71, -65, -70, -70, -71, -63, -71, -71, -71, -70, -70, -64, -71, -72, -72, -63, -70, -64, -71, -69, -71, -70, -65, -64, -64, -64, -65, -69, -67, -65, -64, -67, -66, -62, -65, -72, -72, -71, -72, -72, -71, -71, -72, -71, -70, -72, -69, -71, -72, -64, -64, -70, -64, -71, -63, -71, -71, -63, -71, -71, -64, -70, -71, -68.19327731092437, 5.184
rpi8, rpi16, -68, -68, -60, -68, -66, -61, -62, -61, -68, -60, -60, -60, -71, -60, -61, -71, -69, -62, -68, -72, -68, -68, -62, -62, -69, -63, -66, -65, -69, -63, -69, -69, -68, -72, -72, -70, -70, -72, -72, -62, -68, -71, -66, -66, -68, -68, -67, -59, -62, -74, -72, -69, -69, -68, -61, -61, -61, -61, -61, -71, -69, -69, -71, -71, -72, -61, -61, -71, -62, -69, -71, -61, -71, -70, -70, -61, -61, -69, -68, -60, -69, -67, -68, -72, -72, -60, -70, -60, -70, -75, -68, -68, -61, -72, -69, -69, -68, -72, -72, -70, -72, -69, -69, -68, -72, -72, -72, -61, -61, -61, -68, -71, -68, -68, -60, -69, -61, -61, -61, -66.75630252100841, 5.468
rpi8, rpi17, -66, -65, -65, -67, -65, -66, -67, -65, -65, -67, -66, -65, -67, -66, -66, -67, -64, -65, -66, -65, -65, -67, -64, -67, -65, -65, -67, -65, -69, -69, -68, -65, -67, -66, -64, -66, -68, -65, -67, -67, -66, -67, -66, -65, -67, -66, -66, -67, -65, -68, -65, -66, -65, -67, -65, -65, -65, -64, -65, -65, -65, -64, -64, -64, -65, -68, -68, -65, -66, -65, -68, -64, -67, -64, -64, -65, -67, -65, -66, -64, -64, -64, -64, -67, -65, -65, -65, -66, -65, -69, -68, -68, -64, -65, -65, -64, -64, -64, -65, -64, -65, -66, -66, -65, -70, -66, -66, -65, -65, -67, -65, -65, -65, -67, -65, -67, -68, -68, -68, -65.78151260504201, 6.169
rpi8, rpi13, -58, -58, -55, -56, -60, -60, -60, -59, -56, -58, -59, -59, -55, -60, -58, -60, -58, -59, -60, -59, -60, -60, -59, -56, -56, -56, -56, -60, -56, -58, -59, -60, -59, -59, -60, -56, -61, -60, -57, -61, -61, -61, -61, -58, -62, -61, -56, -60, -57, -60, -46, -60, -60, -58, -56, -59, -60, -60, -55, -59, -60, -61, -60, -59, -59, -56, -61, -60, -60, -55, -60, -56, -55, -60, -60, -65, -66, -59, -57, -56, -60, -62, -55, -59, -62, -56, -56, -60, -59, -60, -57, -60, -59, -60, -55, -55, -61, -60, -56, -59, -54, -56, -59, -55, -53, -59, -60, -59, -60, -59, -59, -60, -55, -53, -53, -59, -59, -55, -54, -58.34453781512605, 7.03
rpi8, rpi18, -77, -72, -76, -77, -73, -73, -73, -73, -73, -73, -73, -72, -77, -73, -74, -74, -74, -73, -73, -73, -75, -75, -75, -71, -73, -76, -76, -74, -76, -76, -75, -75, -75, -75, -76, -74, -73, -73, -76, -73, -77, -74, -75, -73, -73, -71, -85, -73, -74, -78, -78, -74, -76, -74, -75, -74, -74, -81, -82, -73, -73, -79, -72, -72, -75, -80, -75, -77, -75, -75, -75, -73, -76, -73, -73, -78, -74, -74, -76, -76, -75, -74, -77, -77, -75, -74, -72, -73, -73, -73, -69, -78, -75, -77, -72, -79, -74, -73, -74, -78, -75, -75, -73, -73, -74, -75, -75, -76, -76, -76, -73, -75, -72, -78, -77, -72, -77, -78, -79, -74.82352941176471, 7.901
rpi8, rpi15, -68, -64, -64, -70, -65, -65, -65, -65, -69, -64, -64, -70, -66, -65, -64, -65, -68, -66, -65, -65, -71, -70, -68, -70, -64, -68, -70, -68, -68, -64, -64, -67, -63, -69, -68, -64, -68, -67, -67, -63, -64, -64, -63, -63, -66, -67, -64, -65, -68, -68, -68, -62, -62, -64, -70, -64, -65, -68, -64, -64, -69, -64, -64, -64, -68, -69, -64, -69, -64, -64, -69, -64, -65, -69, -65, -69, -63, -68, -68, -64, -65, -67, -64, -68, -67, -64, -68, -68, -63, -65, -64, -67, -62, -69, -69, -69, -63, -64, -64, -69, -64, -64, -64, -67, -67, -65, -72, -64, -68, -64, -64, -69, -70, -70, -63, -64, -64, -64, -65, -66.00840336134453, 8.436
rpi8, rpi21, -82, -76, -80, -76, -79, -76, -77, -79, -79, -72, -73, -70, -79, -70, -80, -81, -70, -76, -76, -71, -77, -75, -79, -76, -71, -71, -75, -81, -77, -80, -78, -79, -77, -76, -79, -79, -75, -75, -72, -76, -75, -77, -79, -74, -79, -78, -74, -76, -79, -71, -76, -77, -77, -77, -75, -75, -79, -82, -78, -77, -83, -82, -69, -78, -76, -70, -76, -73, -80, -77, -77, -82, -78, -78, -78, -81, -83, -72, -80, -69, -77, -79, -70, -77, -76, -70, -69, -77, -77, -74, -70, -69, -75, -77, -79, -69, -70, -69, -71, -77, -78, -79, -79, -71, -76, -82, -77, -78, -79, -70, -70, -76, -70, -76, -80, -77, -78, -79, -79, -76.07563025210084, 8.731
